PID   USER     TIME  COMMAND
    1 root      0:01 bash /init
  197 root      0:00 [irq/422-arm-smm]
  198 root      0:00 [mem_share_svc]
  200 root      0:00 [cdsprm-wq]
  201 root      0:00 [cdsprm-wq-delay]
  202 root      0:00 [irq/423-arm-smm]
  203 root      0:00 [okl4vtty]
  204 root      0:00 [hwrng]
  206 root      0:00 [diag_real_time_]
  207 root      0:00 [diag_wq]
  209 root      0:00 [DIAG_USB_diag]
  210 root      0:00 [diag_cntl_wq]
  211 root      0:00 [diag_dci_wq]
  212 root      0:00 [MODEM_CNTL]
  213 root      0:00 [MODEM_DATA]
  214 root      0:00 [MODEM_CMD]
  215 root      0:00 [MODEM_DCI]
  216 root      0:00 [MODEM_DCI_CMD]
  217 root      0:00 [LPASS_CNTL]
  218 root      0:00 [LPASS_DATA]
  219 root      0:00 [LPASS_CMD]
  220 root      0:00 [LPASS_DCI]
  221 root      0:00 [LPASS_DCI_CMD]
  222 root      0:00 [WCNSS_CNTL]
  223 root      0:00 [WCNSS_DATA]
  224 root      0:00 [WCNSS_CMD]
  225 root      0:00 [WCNSS_DCI]
  226 root      0:00 [WCNSS_DCI_CMD]
  227 root      0:00 [SENSORS_CNTL]
  228 root      0:00 [SENSORS_DATA]
  229 root      0:00 [SENSORS_CMD]
  230 root      0:00 [SENSORS_DCI]
  231 root      0:00 [SENSORS_DCI_CMD]
  232 root      0:00 [DIAG_CTRL]
  233 root      0:00 [DIAG_DATA]
  234 root      0:00 [DIAG_CMD]
  235 root      0:00 [DIAG_DCI_DATA]
  236 root      0:00 [DIAG_DCI_CMD]
  237 root      0:00 [CDSP_CNTL]
  238 root      0:00 [CDSP_DATA]
  239 root      0:00 [CDSP_CMD]
  240 root      0:00 [CDSP_DCI]
  241 root      0:00 [CDSP_DCI_CMD]
  242 root      0:00 [DIAG_RPMSG_DIAG]
  243 root      0:00 [DIAG_RPMSG_DIAG]
  244 root      0:00 [DIAG_RPMSG_DIAG]
  245 root      0:00 [DIAG_RPMSG_DIAG]
  246 root      0:00 [DIAG_RPMSG_DIAG]
  247 root      0:00 [wk:socket_read]
  248 root      0:00 [diag_mhi_MDM]
  250 root      0:00 [wk:socket_read]
  251 root      0:00 [wk:socket_read]
  252 root      0:00 [DIAG_USB_diag_m]
  253 root      0:00 [wk:socket_read]
  254 root      0:00 [diag_mhi_MDM_DC]
  256 root      0:00 [diag_dci_MDM_DC]
  257 root      0:00 [kgsl-workqueue]
  258 root      0:00 [kgsl-mementry]
  259 root      0:00 [kgsl_worker_thr]
  260 root      0:00 [irq/524-arm-smm]
  261 root      0:00 [irq/525-arm-smm]
  262 root      0:00 [irq/526-arm-smm]
  263 root      0:00 [kgsl-events]
  264 root      0:00 [kgsl_devfreq_wq]
  265 root      0:00 [qseecom-unreg-l]
  266 root      0:00 [memory_wq]
  268 root      0:00 [irq/424-arm-smm]
  269 root      0:00 [irq/425-arm-smm]
  270 root      0:00 [irq/426-arm-smm]
  271 root      0:00 [qcrypto_seq_res]
  272 root      0:00 [irq/427-arm-smm]
  293 root      0:00 [scsi_eh_0]
  294 root      0:00 [scsi_tmf_0]
  295 root      0:00 [ufs_pm_qos_0]
  296 root      0:00 [ufs_clk_gating_]
  297 root      0:00 [ice-set-key]
  298 root      0:00 [ufs_clkscaling_]
  299 root      0:00 [irq/428-arm-smm]
  300 root      0:00 [spi0]
  301 root      0:00 [bond0]
  313 root      0:00 [irq/429-arm-smm]
  314 root      0:00 [k_ipa_usb]
  318 root      0:00 [irq/430-arm-smm]
  320 root      0:00 [wk:cpuset_hotp]
  321 root      0:00 [wk:wq_barrier_]
  323 root      0:00 [wk:wq_barrier_]
  324 root      0:00 [wk:wq_barrier_]
  325 root      0:00 [wk:wq_barrier_]
  326 root      0:00 [wk:cpuset_hotp]
  327 root      0:00 [wk:ufs_qcom_pm]
  328 root      0:00 [wk:ufs_qcom_pm]
  329 root      0:03 [wk:def_work_fn]
  333 root      0:00 [gts_wq]
  334 root      0:00 [goodix_suspend_]
  335 root      0:00 [tcpc_timer_type]
  336 root      0:00 [pps_request_tas]
  337 root      0:00 [type_c_port0]
  338 root      0:00 [irq/431-arm-smm]
  339 root      0:00 [npu_wq]
  340 root      0:00 [msm_vidc_worker]
  341 root      0:00 [pm_workerq_venu]
  342 root      0:00 [irq/432-arm-smm]
  343 root      0:00 [irq/433-arm-smm]
  344 root      0:00 [irq/434-arm-smm]
  345 root      0:00 [irq/435-arm-smm]
  346 root      0:00 [cam-cpas]
  347 root      0:00 [qcom,cam_virtua]
  348 root      0:00 [irq/436-arm-smm]
  349 root      0:00 [qcom,cam170-cpa]
  350 root      0:00 [irq/437-arm-smm]
  351 root      0:00 [cam_cci_wq]
  352 root      0:00 [cam_cci_wq]
  353 root      0:00 [cam_cci_wq]
  354 root      0:00 [cam_cci_wq]
  355 root      0:00 [irq/438-arm-smm]
  356 root      0:00 [irq/439-arm-smm]
  357 root      0:00 [irq/440-arm-smm]
  358 root      0:00 [irq/441-arm-smm]
  359 root      0:00 [irq/442-arm-smm]
  360 root      0:00 [dmx_tsif0]
  361 root      0:00 [dmx_tsif1]
  362 root      0:00 [irq/557-soc-upd]
  363 root      0:00 [irq/558-soc-rea]
  364 root      0:00 [irq/559-bsoc-de]
  365 root      0:00 [irq/560-msoc-de]
  366 root      0:00 [irq/561-msoc-lo]
  367 root      0:00 [irq/562-msoc-em]
  368 root      0:00 [irq/563-msoc-hi]
  369 root      0:00 [irq/564-msoc-fu]
  370 root      0:00 [irq/565-vbatt-l]
  371 root      0:00 [irq/566-vbatt-p]
  372 root      0:00 [irq/567-esr-del]
  373 root      0:00 [irq/568-batt-mi]
  374 root      0:00 [irq/569-batt-id]
  375 root      0:00 [irq/570-batt-te]
  376 root      0:00 [irq/571-batt-te]
  377 root      0:00 [irq/572-batt-te]
  378 root      0:00 [irq/573-ima-rdy]
  379 root      0:00 [irq/574-ima-xcp]
  380 root      0:00 [irq/575-dma-xcp]
  381 root      0:00 [irq/576-dma-gra]
  382 root      0:00 [irq/577-mem-att]
  383 root      0:00 [irq/44-ptrain-d]
  385 root      0:00 [irq/532-limits_]
  386 root      0:00 [wk:blk_timeout]
  387 root      0:00 [irq/533-limits_]
  388 root      0:00 [kworker/4:1H]
  389 root      0:00 [irq/70-bcl-lvl0]
  390 root      0:00 [irq/71-bcl-lvl1]
  391 root      0:00 [irq/72-bcl-lvl2]
  392 root      0:00 [irq/88-bcl-lvl0]
  393 root      0:00 [irq/89-bcl-lvl1]
  394 root      0:00 [irq/90-bcl-lvl2]
  395 root      0:00 [dm_bufio_cache]
  396 root      0:00 [irq/110-KRYO L3]
  397 root      0:00 [snt8100fsr-queu]
  398 root      0:00 [snt8100fsr-asus]
  399 root      0:00 [ALSPS_FRGB_wq]
  400 root      0:00 [ALSPS_FRGB_dela]
  401 root      0:00 [irq/288-ALSPS_S]
  402 root      0:00 [top_vib_rtp_wor]
  403 root      0:00 [bot_vib_rtp_wor]
  404 root      0:00 [top_vib_rtp_pla]
  405 root      0:00 [bot_vib_rtp_pla]
  406 root      0:00 [irq/443-arm-smm]
  407 root      0:00 [uaudio_svc]
  408 root      0:00 [ipv6_addrconf]
  421 root      0:00 [irq/444-arm-smm]
  424 root      0:00 [irq/294-therm_a]
  425 root      0:00 [irq/260-accy_th]
  427 root      0:00 [irq/579-chgr-er]
  428 root      0:00 [irq/580-chg-sta]
  429 root      0:00 [irq/586-otg-fai]
  430 root      0:00 [irq/589-high-du]
  432 root      0:00 [irq/590-input-c]
  433 root      0:00 [irq/592-switche]
  434 root      0:00 [irq/593-bat-tem]
  435 root      0:00 [irq/594-bat-ov]
  436 root      0:00 [irq/595-bat-low]
  437 root      0:00 [irq/596-bat-the]
  438 root      0:00 [irq/597-bat-ter]
  440 root      0:00 [irq/600-usbin-c]
  441 root      0:00 [irq/601-usbin-v]
  442 root      0:00 [irq/602-usbin-u]
  443 root      0:00 [irq/603-usbin-o]
  444 root      0:00 [irq/604-usbin-p]
  445 root      0:00 [irq/606-usbin-s]
  446 root      0:00 [irq/607-usbin-i]
  448 root      0:00 [irq/609-dcin-uv]
  449 root      0:00 [irq/610-dcin-ov]
  450 root      0:00 [irq/611-dcin-pl]
  451 root      0:00 [irq/613-dcin-po]
  452 root      0:00 [irq/614-dcin-en]
  453 root      0:00 [irq/615-typec-o]
  454 root      0:00 [irq/617-typec-c]
  456 root      0:00 [irq/618-typec-v]
  457 root      0:00 [irq/620-typec-a]
  458 root      0:00 [irq/621-typec-l]
  459 root      0:00 [irq/623-wdog-sn]
  460 root      0:00 [irq/624-wdog-ba]
  461 root      0:00 [irq/626-aicl-do]
  462 root      0:00 [irq/627-smb-en]
  464 root      0:00 [irq/628-temp-ch]
  465 root      0:00 [irq/58-qcom,tem]
  466 root      0:00 [irq/43-qcom,tem]
  467 root      0:00 [irq/75-qcom,tem]
  468 root      0:00 [irq/61-thr-int-]
  469 root      0:00 [irq/56-thr-int-]
  470 root      0:00 [irq/91-thr-int-]
  478 root      0:00 [k_sm_usb]
  479 root      0:00 [irq/517-pwr_eve]
  480 root      0:00 [irq/516-dp_hs_p]
  481 root      0:00 [irq/519-dm_hs_p]
  482 root      0:00 [irq/518-ss_phy_]
  483 root      0:00 [irq/445-arm-smm]
  484 root      0:00 [irq/62-sig-tx]
  485 root      0:00 [irq/63-sig-rx]
  486 root      0:00 [irq/308-pca9468]
  487 root      0:00 [k_sm_usb]
  488 root      0:00 [irq/513-pwr_eve]
  489 root      0:00 [irq/512-dp_hs_p]
  490 root      0:00 [irq/515-dm_hs_p]
  491 root      0:00 [irq/514-ss_phy_]
  492 root      0:00 [irq/446-arm-smm]
  493 root      0:00 [usb_bam_wq]
  494 root      0:00 [core_ctl/0]
  495 root      0:00 [core_ctl/4]
  496 root      0:00 [core_ctl/7]
  497 root      0:00 [rq_stats]
  498 root      0:00 [msm_perf:events]
  499 root      0:00 [irq/447-arm-smm]
  500 root      0:00 [irq/448-arm-smm]
  501 root      0:00 [irq/449-arm-smm]
  502 root      0:00 [irq/450-arm-smm]
  503 root      0:00 [irq/451-arm-smm]
  504 root      0:00 [irq/452-arm-smm]
  505 root      0:00 [irq/453-arm-smm]
  506 root      0:00 [irq/454-arm-smm]
  507 root      0:00 [irq/455-arm-smm]
  508 root      0:00 [irq/456-arm-smm]
  509 root      0:00 [irq/457-arm-smm]
  510 root      0:00 [irq/458-arm-smm]
  511 root      0:00 [irq/459-arm-smm]
  512 root      0:00 [irq/460-arm-smm]
  513 root      0:00 [irq/461-arm-smm]
  514 root      0:00 [drm_dp]
  515 root      0:00 [display_wq]
  516 root      0:00 [irq/418-arm-smm]
  517 root      0:00 [irq/462-arm-smm]
  518 root      0:00 [sdm_dp_audio_no]
  519 root      0:00 [hdcp_1x_1]
  520 root      0:00 [hdcp_tz_lib]
  521 root      0:00 [dp_hdcp2p2]
  522 root      0:00 [crtc_commit:137]
  523 root      0:00 [crtc_event:137]
  524 root      0:00 [crtc_commit:191]
  525 root      0:00 [crtc_event:191]
  526 root      0:00 [crtc_commit:199]
  527 root      0:00 [crtc_event:199]
  528 root      0:00 [crtc_commit:207]
  529 root      0:00 [crtc_event:207]
  530 root      0:00 [crtc_commit:215]
  531 root      0:00 [crtc_event:215]
  532 root      0:00 [pp_event]
  533 root      0:00 [rot_commitq_0_0]
  534 root      0:00 [rot_commitq_0_1]
  535 root      0:00 [rot_doneq_0_0]
  536 root      0:00 [rot_doneq_0_1]
  537 root      0:00 [rot_fenceq_0_0]
  538 root      0:00 [rot_fenceq_0_1]
  539 root      0:00 [rot_fenceq_0_2]
  540 root      0:00 [rot_fenceq_0_3]
  541 root      0:00 [rot_fenceq_0_4]
  542 root      0:00 [rot_fenceq_0_5]
  543 root      0:00 [rot_fenceq_0_6]
  544 root      0:00 [rot_fenceq_0_7]
  545 root      0:00 [rot_fenceq_0_8]
  546 root      0:00 [rot_fenceq_0_9]
  547 root      0:00 [rot_fenceq_0_10]
  548 root      0:00 [rot_fenceq_0_11]
  549 root      0:00 [rot_fenceq_0_12]
  550 root      0:00 [rot_fenceq_0_13]
  551 root      0:00 [rot_fenceq_0_14]
  552 root      0:00 [rot_fenceq_0_15]
  553 root      0:00 [sb-1]
  554 root      0:00 [ngd_rx_thread1]
  555 root      0:00 [ngd_notify_sl1]
  556 root      0:00 [sb-3]
  557 root      0:00 [ngd_rx_thread3]
  558 root      0:00 [ngd_notify_sl3]
  559 root      0:00 [close5v_by_susp]
  560 root      0:00 [open5v_by_suspe]
  561 root      0:00 [irq/95-qpnp_fla]
  562 root      0:00 [irq/94-qpnp_fla]
  563 root      0:00 [irq/93-qpnp_fla]
  564 root      0:00 [tcpc_event_type]
  572 root      0:00 [kworker/2:2]
  573 root      0:00 [kworker/3:2]
  574 root      0:00 [wk:cpuset_hotp]
  575 root      0:00 [kworker/5:2]
  576 root      0:00 [kworker/6:2]
  577 root      0:00 [wk:cpuset_hotp]
  627 root      0:02 [wk:kernfs_noti]
  699 root      0:00 [wk:kernfs_noti]
  730 root      0:00 [wk:thermal_zon]
  764 root      0:00 ps -A
