PID   USER     TIME  COMMAND
    1 root      0:00 bash /init
  188 root      0:00 [DIAG_SMD_SENSOR]
  189 root      0:00 [DIAG_SMD_SENSOR]
  190 root      0:00 [DIAG_SMD_SENSOR]
  191 root      0:00 [DIAG_SMD_CDSP_C]
  192 root      0:00 [DIAG_SMD_CDSP_D]
  193 root      0:00 [DIAG_SMD_CDSP_C]
  194 root      0:00 [DIAG_SMD_CDSP_D]
  195 root      0:00 [DIAG_SMD_CDSP_D]
  196 root      0:00 [MODEM_CNTL]
  197 root      0:00 [MODEM_DATA]
  198 root      0:00 [MODEM_CMD]
  199 root      0:00 [MODEM_DCI]
  200 root      0:00 [MODEM_DCI_CMD]
  201 root      0:00 [LPASS_CNTL]
  202 root      0:00 [LPASS_DATA]
  203 root      0:00 [LPASS_CMD]
  204 root      0:00 [LPASS_DCI]
  205 root      0:00 [LPASS_DCI_CMD]
  206 root      0:00 [WCNSS_CNTL]
  207 root      0:00 [WCNSS_DATA]
  208 root      0:00 [WCNSS_CMD]
  209 root      0:00 [WCNSS_DCI]
  210 root      0:00 [WCNSS_DCI_CMD]
  211 root      0:00 [SENSORS_CNTL]
  212 root      0:00 [SENSORS_DATA]
  213 root      0:00 [SENSORS_CMD]
  214 root      0:00 [SENSORS_DCI]
  215 root      0:00 [SENSORS_DCI_CMD]
  216 root      0:00 [DIAG_CTRL]
  217 root      0:00 [DIAG_DATA]
  218 root      0:00 [DIAG_CMD]
  219 root      0:00 [DIAG_DCI_DATA]
  220 root      0:00 [DIAG_DCI_CMD]
  221 root      0:00 [CDSP_CNTL]
  222 root      0:00 [CDSP_DATA]
  223 root      0:00 [CDSP_CMD]
  224 root      0:00 [CDSP_DCI]
  225 root      0:00 [CDSP_DCI_CMD]
  226 root      0:00 [DIAG_CNTL_SOCKE]
  232 root      0:00 [kgsl-workqueue]
  233 root      0:00 [kgsl-mementry]
  234 root      0:00 [kgsl_worker_thr]
  235 root      0:00 [irq/9-arm-smmu-]
  236 root      0:00 [kgsl-events]
  237 root      0:00 [kgsl_devfreq_wq]
  238 root      0:00 [bioset]
  239 root      0:00 [bioset]
  240 root      0:00 [bioset]
  241 root      0:00 [bioset]
  242 root      0:00 [bioset]
  243 root      0:00 [bioset]
  244 root      0:00 [bioset]
  245 root      0:00 [bioset]
  246 root      0:00 [bioset]
  247 root      0:00 [bioset]
  248 root      0:00 [bioset]
  249 root      0:00 [bioset]
  250 root      0:00 [bioset]
  251 root      0:00 [bioset]
  252 root      0:00 [bioset]
  253 root      0:00 [bioset]
  254 root      0:00 [bioset]
  255 root      0:00 [bioset]
  256 root      0:00 [bioset]
  257 root      0:00 [bioset]
  258 root      0:00 [bioset]
  259 root      0:00 [bioset]
  260 root      0:00 [bioset]
  261 root      0:00 [bioset]
  262 root      0:00 [bioset]
  263 root      0:00 [bioset]
  264 root      0:00 [bioset]
  265 root      0:00 [bioset]
  266 root      0:00 [bioset]
  267 root      0:00 [bioset]
  268 root      0:00 [bioset]
  269 root      0:00 [bioset]
  270 root      0:00 [bioset]
  271 root      0:00 [qseecom-unreg-l]
  272 root      0:00 [qseecom-unload-]
  273 root      0:00 [qcrypto_seq_res]
  294 root      0:00 [spi3]
  295 root      0:00 [spi6]
  296 root      0:00 [sharedmem_qmi_w]
  297 root      0:00 [qmi_hndl0000000]
  298 root      0:00 [uether]
  299 root      0:00 [kworker/u16:2]
  300 root      0:00 [esd_check]
  301 root      0:00 [bat_check]
  302 root      0:00 [irq/280-NVT-ts]
  303 root      0:00 [nvt_fwu_wq]
  305 root      0:00 [msm_vidc_worker]
  306 root      0:00 [pm_workerq_venu]
  307 root      0:00 [irq/34-arm-smmu]
  308 root      0:00 [irq/17-arm-smmu]
  309 root      0:00 [irq/18-arm-smmu]
  310 root      0:00 [irq/16-arm-smmu]
  311 root      0:00 [msm_cci_wq]
  312 root      0:00 [msm_cci_wq]
  313 root      0:00 [msm_cpp_workque]
  314 root      0:00 [irq/283-chgr-er]
  315 root      0:00 [irq/284-chg-sta]
  316 root      0:00 [irq/291-otg-fai]
  317 root      0:00 [irq/295-high-du]
  318 root      0:00 [irq/296-input-c]
  319 root      0:00 [irq/298-switche]
  320 root      0:00 [irq/299-bat-tem]
  322 root      0:00 [irq/301-bat-ov]
  323 root      0:00 [irq/302-bat-low]
  324 root      0:00 [irq/303-bat-the]
  325 root      0:00 [irq/304-bat-ter]
  326 root      0:00 [irq/307-usbin-c]
  327 root      0:00 [irq/308-usbin-v]
  328 root      0:00 [irq/309-usbin-u]
  329 root      0:00 [irq/310-usbin-o]
  330 root      0:00 [irq/311-usbin-p]
  332 root      0:00 [irq/313-usbin-s]
  333 root      0:00 [irq/314-usbin-i]
  334 root      0:00 [irq/315-typec-o]
  335 root      0:00 [irq/317-typec-c]
  336 root      0:00 [irq/318-typec-v]
  337 root      0:00 [irq/320-typec-a]
  338 root      0:00 [irq/321-typec-l]
  339 root      0:00 [irq/324-wdog-ba]
  340 root      0:00 [irq/326-aicl-do]
  341 root      0:00 [irq/331-flash-s]
  342 root      0:00 [irq/333-ilim2-s]
  343 root      0:00 [qmi_tmd_wq]
  344 root      0:00 [qmi_svc_event_w]
  345 root      0:00 [irq/116-bcl-vba]
  346 root      0:00 [irq/117-bcl-vba]
  347 root      0:00 [irq/118-bcl-vba]
  348 root      0:00 [kworker/1:1]
  349 root      0:00 [kworker/2:1]
  350 root      0:00 [kworker/3:1]
  352 root      0:00 [dm_bufio_cache]
  353 root      0:00 [mmc_clk_gate/mm]
  354 root      0:00 [irq/126-7824900]
  355 root      0:00 [irq/125-mmc0]
  356 root      0:00 [kworker/u17:1]
  358 root      0:00 [bioset]
  359 root      0:00 [sdhci_msm_pm_qo]
  360 root      0:00 [mmc-cmdqd/0]
  361 root      0:00 [bioset]
  362 root      0:00 [mmcqd/0rpmb]
  363 root      0:00 [mmc_clk_gate/mm]
  364 root      0:00 [irq/128-7864900]
  365 root      0:00 [irq/127-mmc1]
  366 root      0:00 [irq/335-7864900]
  367 root      0:00 [apr_driver]
  368 root      0:00 [ipv6_addrconf]
  369 root      0:00 [irq/370-adsp]
  370 root      0:00 [sysmon_wq]
  371 root      0:00 [irq/402-wcnss]
  372 root      0:00 [irq/338-modem]
  373 root      0:00 [irq/433-qg-vbat]
  374 root      0:00 [irq/434-qg-vbat]
  375 root      0:00 [irq/435-qg-fifo]
  376 root      0:00 [irq/436-qg-good]
  377 root      0:00 [core_ctl/0]
  378 root      0:00 [core_ctl/4]
  383 root      0:00 [rq_stats]
  384 root      0:00 [bam_dmux_rx]
  385 root      0:00 [bam_dmux_tx]
  386 root      0:00 [irq/29-arm-smmu]
  387 root      0:00 [irq/122-qpnp_fl]
  388 root      0:00 [irq/121-qpnp_fl]
  389 root      0:00 [irq/120-qpnp_fl]
  395 root      0:00 [usb_bam_wq]
  396 root      0:00 [bioset]
  397 root      0:00 [sdhci_msm_pm_qo]
  398 root      0:00 [mmcqd/1]
  405 root      0:00 [kworker/4:2]
  406 root      0:00 [kworker/5:2]
  408 root      0:00 [kworker/6:2]
  409 root      0:00 [kworker/7:1]
  410 root      0:00 [kworker/0:1H]
  415 root      0:00 [kworker/0:2H]
  428 root      0:00 [kworker/0:1]
  441 root      0:00 [kworker/0:0]
  491 root      0:00 ps -A
