PID   USER     TIME  COMMAND
    1 root      0:00 bash /init
  198 root      0:00 [uas]
  199 root      0:00 [k_ipa_usb]
  200 root      0:00 [irq/246-qcom,te]
  201 root      0:00 [kworker/0:1H-kb]
  202 root      0:00 [kworker/1:1H-ev]
  203 root      0:00 [kworker/2:1H-ev]
  204 root      0:00 [kworker/4:1H-ev]
  205 root      0:00 [kworker/5:1H-ev]
  206 root      0:00 [kworker/3:1H-ev]
  207 root      0:00 [kworker/6:1H-ev]
  208 root      0:00 [kworker/7:1H-ev]
  209 root      0:00 [irq/247-bcl-lvl]
  210 root      0:00 [irq/248-bcl-lvl]
  211 root      0:00 [irq/249-bcl-lvl]
  212 root      0:00 [irq/255-bcl-lvl]
  213 root      0:00 [irq/256-bcl-lvl]
  214 root      0:00 [irq/257-bcl-lvl]
  215 root      0:00 [dm_bufio_cache]
  216 root      0:00 [qcrypto_seq_res]
  217 root      0:00 [hh_rm_recv_task]
  218 root      0:00 [memlat_wq]
  219 root      0:00 [apr_driver]
  221 root      0:00 [ipv6_addrconf]
  222 root      0:00 [krfcommd]
  223 root      0:00 [soc:qcom,svm_ne]
  224 root      0:00 [rq_stats]
  225 root      0:00 [msm_perf:events]
  226 root      0:00 [khvcd]
  227 root      0:00 [dsi_dma_cmd_wor]
  228 root      0:00 [ipa_power_mgmt]
  229 root      0:00 [transport_power]
  230 root      0:00 [ipa_pm_activate]
  231 root      0:00 [rmnet_ctlwq]
  232 root      0:00 [hwrng]
  233 root      0:00 [irq/78-arm-smmu]
  234 root      0:00 [msm_vidc_worker]
  235 root      0:00 [pm_workerq_venu]
  236 root      0:00 [vidc_core_workq]
  237 root      0:00 [irq/89-arm-smmu]
  238 root      0:00 [irq/97-arm-smmu]
  239 root      0:00 [irq/98-arm-smmu]
  240 root      0:00 [mem_buf_rcvr]
  241 root      0:00 [irq/99-arm-smmu]
  242 root      0:00 [irq/100-arm-smm]
  243 root      0:00 [irq/101-arm-smm]
  244 root      0:00 [irq/102-arm-smm]
  245 root      0:00 [irq/103-arm-smm]
  246 root      0:00 [irq/104-arm-smm]
  247 root      0:00 [irq/105-arm-smm]
  248 root      0:00 [irq/106-arm-smm]
  249 root      0:00 [irq/107-arm-smm]
  250 root      0:00 [irq/108-arm-smm]
  251 root      0:00 [irq/109-arm-smm]
  252 root      0:00 [irq/110-arm-smm]
  253 root      0:00 [irq/111-arm-smm]
  254 root      0:00 [irq/112-arm-smm]
  255 root      0:00 [irq/113-arm-smm]
  256 root      0:00 [irq/114-arm-smm]
  257 root      0:00 [irq/245-qcom,te]
  258 root      0:00 [irq/254-qcom,te]
  259 root      0:00 [irq/242-thresho]
  260 root      0:00 [irq/115-arm-smm]
  261 root      0:00 [irq/116-arm-smm]
  262 root      0:00 [irq/117-arm-smm]
  263 root      0:00 [irq/96-arm-smmu]
  284 root      0:00 [uaudio_svc]
  285 root      0:00 [irq/118-arm-smm]
  286 root      0:00 [irq/94-arm-smmu]
  287 root      0:00 [irq/119-arm-smm]
  288 root      0:00 [irq/120-arm-smm]
  289 root      0:00 [irq/121-arm-smm]
  290 root      0:00 [irq/93-arm-smmu]
  291 root      0:00 [scsi_eh_0]
  292 root      0:00 [scsi_tmf_0]
  293 root      0:00 [qc_ufs_qos_swq]
  294 root      0:00 [ufs_eh_wq_0]
  295 root      0:00 [ufs_clk_gating_]
  296 root      0:00 [ufs_clkscaling_]
  298 root      0:00 [irq/90-arm-smmu]
  299 root      0:00 [irq/62-7c4000.s]
  300 root      0:00 [sdhci_msm_gener]
  301 root      0:00 [sdhci]
  302 root      0:00 [irq/61-mmc0]
  303 root      0:01 [kworker/u16:4-m]
  304 root      0:00 [dsi_dma_cmd_wor]
  305 root      0:00 [irq/91-arm-smmu]
  306 root      0:00 [irq/64-8804000.]
  307 root      0:00 [irq/122-arm-smm]
  308 root      0:00 [sdhci_msm_gener]
  309 root      0:00 [sdhci]
  310 root      0:00 [irq/63-mmc1]
  311 root      0:00 [irq/123-arm-smm]
  312 root      0:00 [irq/124-arm-smm]
  313 root      0:00 [irq/125-arm-smm]
  315 root      0:00 [irq/79-arm-smmu]
  317 root      0:00 [kgsl-events]
  318 root      0:00 [irq/80-arm-smmu]
  319 root      0:00 [irq/81-arm-smmu]
  320 root      0:00 [irq/82-arm-smmu]
  321 root      0:00 [kgsl_devfreq_wq]
  323 root      0:00 [irq/288-8804000]
  326 root      0:00 [irq/289-aw8624]
  328 root      0:01 [kworker/u16:9+t]
  330 root      0:00 [aw8624_vibrator]
  331 root      0:00 [spi0]
  332 root      0:00 [spi1]
  333 root      0:00 [irq/95-arm-smmu]
  334 root      0:00 [irq/75-pwr_even]
  335 root      0:00 [irq/74-dp_hs_ph]
  336 root      0:00 [irq/77-dm_hs_ph]
  337 root      0:00 [irq/76-ss_phy_i]
  338 root      0:00 [irq/126-arm-smm]
  339 root      0:00 [irq/127-arm-smm]
  340 root      0:00 [irq/128-arm-smm]
  341 root      0:00 [irq/129-arm-smm]
  342 root      0:00 [dsi_dma_cmd_wor]
  343 root      0:00 [disp_feature:0]
  344 root      0:00 [disp_fod:0]
  345 root      0:00 [irq/292-esd_err]
  346 root      0:00 [crtc_commit:106]
  347 root      0:00 [crtc_event:106]
  348 root      0:00 [crtc_commit:162]
  349 root      0:00 [crtc_event:162]
  350 root      0:00 [pp_event]
  351 root      0:00 [irq/51-90b6400.]
  352 root      0:00 [irq/52-9091000.]
  353 root      0:00 [irq/53-90b9100.]
  354 root      0:00 [devfreq_boostd/]
  355 root      0:00 [devfreq_boostd/]
  370 root      0:00 qrtr-ns
  412 root      0:01 [kworker/u17:29-]
  422 root      0:00 [kworker/u17:39-]
  425 root      0:00 [glink_adsp]
  426 root      0:00 [qrtr_rx]
  434 root      0:00 [kworker/1:2-eve]
  435 root      0:00 [kworker/4:2-eve]
  436 root      0:00 [kworker/5:2]
  437 root      0:00 [kworker/7:2-eve]
  469 root      0:00 [kworker/1:0]
  476 root      0:00 [kworker/u16:0-m]
  492 root      0:00 [kworker/0:1]
  502 root      0:00 [kworker/4:0]
  509 root      0:00 [kworker/u16:1-m]
  534 root      0:00 [kworker/7:0]
  578 root      0:00 ps -A
