PID   USER     TIME  COMMAND
    1 root      0:01 bash /init
  129 root      0:00 [kworker/2:1-eve]
  130 root      0:00 [kworker/6:1-eve]
  132 root      0:00 [kworker/7:1-eve]
  133 root      0:00 [irq/153-1a64000]
  135 root      0:00 [irq/154-1a64000]
  137 root      0:00 [irq/155-1a87000]
  139 root      0:00 [irq/156-1a87000]
  141 root      0:00 [irq/157-1984000]
  143 root      0:00 [irq/158-1984000]
  145 root      0:00 [irq/159-19c4000]
  147 root      0:00 [irq/160-19c4000]
  149 root      0:00 [irq/161-1c11000]
  151 root      0:00 [irq/162-1c11000]
  153 root      0:00 [irq/163-1c15000]
  155 root      0:00 [irq/164-1c15000]
  157 root      0:00 [irq/165-1c19000]
  159 root      0:00 [irq/166-1c19000]
  161 root      0:00 [irq/167-1d87000]
  163 root      0:00 [irq/168-1d87000]
  165 root      0:00 [irq/169-1a34000]
  167 root      0:00 [irq/170-1a34000]
  169 root      0:00 [irq/171-1c87000]
  171 root      0:00 [irq/172-1c87000]
  173 root      0:00 [irq/173-1cc8000]
  175 root      0:00 [irq/174-1cc8000]
  177 root      0:00 [irq/175-1ccc000]
  178 root      0:00 [kworker/0:27-ev]
  179 root      0:00 [irq/176-1ccc000]
  181 root      0:00 [irq/177-1cd0000]
  183 root      0:00 [irq/178-1cd0000]
  184 root      0:00 [kworker/0:30-rc]
  185 root      0:00 [irq/179-1c4a000]
  187 root      0:00 [irq/180-1c4a000]
  189 root      0:00 [irq/181-1c4e000]
  191 root      0:00 [irq/182-1c4e000]
  193 root      0:00 [irq/183-101c000]
  195 root      0:00 [irq/184-101c000]
  196 root      0:00 [irq/185-1a47000]
  197 root      0:00 [irq/186-1a47000]
  198 root      0:00 [irq/187-1d0a000]
  199 root      0:00 [irq/188-1d0a000]
  200 root      0:00 [irq/189-1104000]
  201 root      0:00 [irq/190-1104000]
  202 root      0:00 [irq/191-1644000]
  203 root      0:00 [irq/192-1644000]
  204 root      0:00 [irq/193-1d4c000]
  205 root      0:00 [irq/194-1d4c000]
  206 root      0:00 [irq/195-16c4000]
  207 root      0:00 [irq/196-16c4000]
  208 root      0:00 [irq/197-20a5000]
  209 root      0:00 [irq/198-20a5000]
  210 root      0:00 [irq/199-1909000]
  211 root      0:00 [irq/200-1909000]
  212 root      0:04 [simpleinteracti]
  213 root      0:00 [simpleinteracti]
  214 root      0:00 [simpleinteracti]
  215 root      0:00 [simpleinteracti]
  216 root      0:00 [simpleinteracti]
  217 root      0:00 [simpleinteracti]
  218 root      0:00 [simpleinteracti]
  219 root      0:00 [simpleinteracti]
  220 root      0:00 [simpleinteracti]
  221 root      0:00 [simpleinteracti]
  222 root      0:00 [scsi_eh_0]
  223 root      0:00 [scsi_tmf_0]
  224 root      0:00 [ufs_mgc_hibern8]
  225 root      0:00 [ufs_eh_wq_0]
  226 root      0:00 [ufs_clk_gating_]
  227 root      0:00 [spi15]
  228 root      0:00 [spi18]
  229 root      0:00 [spi19]
  230 root      0:00 [spi20]
  231 root      0:00 [spi21]
  232 root      0:00 [spi22]
  233 root      0:00 [kworker/u16:3-e]
  234 root      0:00 [slg51002wq]
  235 root      0:00 [irq/274-s2mpg14]
  236 root      0:00 [kworker/u17:1]
  237 root      0:00 [wq_odpm]
  238 root      0:00 [wq_odpm]
  249 root      0:00 [kworker/6:2]
  250 root      0:00 [kworker/7:2-eve]
  253 root      0:00 [kworker/4:1H]
  265 root      0:00 [kworker/7:1H]
  283 root      0:00 [kworker/4:2]
  302 root      0:00 [kworker/7:0]
  346 root      0:00 ps -A
