PID   USER     TIME  COMMAND
    1 root      0:01 bash /init
   73 root      0:00 [ksoftirqd/6]
   74 root      0:00 [kworker/6:0]
   75 root      0:00 [kworker/6:0H]
   76 root      0:00 [rcuop/6]
   77 root      0:00 [rcuos/6]
   78 root      0:00 [rcuob/6]
   79 root      0:00 [cpuhp/7]
   80 root      0:00 [watchdog/7]
   81 root      0:00 [tz_worker_threa]
   82 root      0:00 [migration/7]
   83 root      0:00 [ksoftirqd/7]
   84 root      0:00 [kworker/7:0]
   85 root      0:00 [kworker/7:0H]
   86 root      0:00 [rcuop/7]
   87 root      0:00 [rcuos/7]
   88 root      0:00 [rcuob/7]
   89 root      0:00 [kdevtmpfs]
   90 root      0:00 [netns]
  294 root      0:00 [irq/141-158d000]
  422 root      0:00 [irq/206-1590000]
  423 root      0:00 [acpm_update_log]
  424 root      0:00 [kworker/u17:0]
  991 root      0:00 [khungtaskd]
  992 root      0:00 [oom_reaper]
  993 root      0:00 [writeback]
  995 root      0:00 [kcompactd0]
  996 root      0:00 [crypto]
  998 root      0:00 [kblockd]
  999 root      0:00 [kworker/u18:0]
 1000 root      0:00 [blk_crypto_wq]
 1037 root      0:00 [scsi_srpmb_work]
 1041 root      0:00 [spi1]
 1045 root      0:00 [spi2]
 1049 root      0:00 [spi7]
 1050 root      0:00 [spi17]
 1155 root      0:00 [irq/275-dp-pmic]
 1160 root      0:00 [fw_update]
 1169 root      0:00 [irq/318-max7770]
 1183 root      0:00 [kworker/u17:1]
 1190 root      0:00 [irq/370-s2mps19]
 1222 root      0:00 [irq/386-s2mps20]
 1267 root      0:00 [ion_system_heap]
 1269 root      0:00 [devfreq_wq]
 1291 root      0:00 [cfg80211]
 1313 root      0:00 [watchdogd]
 1317 root      0:00 [rbin]
 1318 root      0:00 [rbin_shrink]
 1319 root      0:00 [vfw_heap]
 1320 root      0:00 [vnfw_heap]
 1321 root      0:00 [vframe_heap]
 1322 root      0:00 [vscaler_heap]
 1323 root      0:00 [gpu_buffer]
 1337 root      0:00 [thermal_check]
 1389 root      0:00 [kauditd]
 1395 root      0:00 [kswapd0]
 1396 root      0:00 [ecryptfs-kthrea]
 1579 root      0:00 [pcie_wq]
 1584 root      0:00 [disp-det]
 1585 root      0:00 [err-fg]
 1586 root      0:00 [conn-det]
 1587 root      0:00 [dim-flash]
 1588 root      0:00 [panel-condition]
 1595 root      0:00 [kworker/1:1]
 1596 root      0:00 [kworker/4:1]
 1597 root      0:00 [kworker/2:1]
 1598 root      0:00 [kworker/5:1]
 1599 root      0:00 [kworker/3:1]
 1600 root      0:00 [kworker/6:1]
 1601 root      0:00 [kworker/7:1]
 1654 root      0:00 [irq/262-ppmpu]
 1655 root      0:00 [irq/263-ppmpu]
 1656 root      0:00 [irq/264-ppmpu]
 1657 root      0:00 [irq/265-ppmpu]
 1658 root      0:00 [irq/266-ppmpu]
 1659 root      0:00 [irq/267-ppmpu]
 1660 root      0:00 [irq/268-ppmpu]
 1661 root      0:00 [irq/269-ppmpu]
 1678 root      0:00 [hwrng]
 1684 root      0:00 [g2dscheduler]
 1688 root      0:00 [g3d_dvfs]
 1694 root      0:00 [kworker/u18:1]
 1822 root      0:00 [memory_wq]
 1824 root      0:00 [ree_time]
 1829 root      0:00 [tzlog]
 1830 root      0:00 [tz_iwsock]
 1837 root      0:00 [cirrus_pwr_wq]
 1866 root      0:00 [irq/422-madera ]
 1879 root      0:00 [irq/425-sec-nfc]
 1883 root      0:00 [irq/424-sec-nfc]
 1889 root      0:00 [scsi_eh_0]
 1890 root      0:00 [scsi_tmf_0]
 2016 root      0:00 [uether]
 2042 root      0:00 [irq/431-sec_ts]
 2078 root      0:00 [irq/168-188d000]
 2086 root      0:00 [mfc/watchdog]
 2088 root      0:00 [mfc/idle]
 2089 root      0:00 [mfc/butler]
 2101 root      0:00 [jsqz]
 2177 root      0:00 [dm_bufio_cache]
 2193 root      0:00 [dw-mci-card]
 2194 root      0:00 [dw_mci_clk_ctrl]
 2208 root      0:00 [ovr_work]
 2289 root      0:00 [sec_abc_wq]
 2294 root      0:00 [bootc_wq]
 2302 root      0:00 [simpleinteracti]
 2306 root      0:00 [simpleinteracti]
 2310 root      0:00 [simpleinteracti]
 2314 root      0:00 [simpleinteracti]
 2318 root      0:00 [simpleinteracti]
 2322 root      0:00 [simpleinteracti]
 2326 root      0:00 [simpleinteracti]
 2330 root      0:00 [simpleinteracti]
 2334 root      0:00 [simpleinteracti]
 2336 root      0:00 [simpleinteracti]
 2344 root      0:00 [irq/436-jig-irq]
 2349 root      0:00 [max77705-charge]
 2359 root      0:00 [mfc_workqueue]
 2362 root      0:00 [irq/437-wpd-det]
 2373 root      0:00 [op_wait]
 2378 root      0:00 [op_send]
 2379 root      0:00 [ccic_irq_event]
 2383 root      0:00 [typec_manager_e]
 2384 root      0:00 [typec_manager_m]
 2385 root      0:00 [max77705_pd]
 2394 root      0:00 [irq/440-qbt_ipc]
 2397 root      0:00 [qbt2000_debug_w]
 2406 root      0:00 [irq/441-sx9330_]
 2412 root      0:00 [bcm477x_wq]
 2418 root      0:00 [ssp_bbd_on_pack]
 2420 root      0:00 [kworker/0:5]
 2421 root      0:00 [ssp_bbd_mcu_rea]
 2455 root      0:00 [ssp_debug_wq]
 2472 root      0:00 [ssp_batch_wq]
 2474 root      0:00 [ssp_motor_wq]
 2475 root      0:00 [BBD_LHD_KILLER]
 2480 root      0:00 [irq/445-hrm_sen]
 2486 root      0:00 [sec_haptic]
 2500 root      0:00 [irq/421-cs35l41]
 2501 root      0:00 [irq/438-wpc-irq]
 2503 root      0:00 [irq/421-cs35l41]
 2515 root      0:00 [irq/448-1551000]
 2516 root      0:00 [irq/449-1551000]
 2517 root      0:00 [irq/450-1551000]
 2518 root      0:00 [irq/451-1551000]
 2519 root      0:00 [irq/452-1551000]
 2520 root      0:00 [irq/453-1551000]
 2521 root      0:00 [irq/454-1551000]
 2522 root      0:00 [irq/455-1551000]
 2523 root      0:00 [irq/456-1551000]
 2524 root      0:00 [irq/457-1551000]
 2529 root      0:00 [abox_ipc]
 2541 root      0:00 [abox_qos]
 2613 root      0:00 [mmcqd/0]
 2672 root      0:00 [ipv6_addrconf]
 3181 root      0:00 [dsim0-wq]
 3183 root      0:00 [panel-bl-thread]
 3188 root      0:00 [130b0000.displa]
 3192 root      0:00 [130b0000.displa]
 3200 root      0:09 [devfreq_change]
 3201 root      0:03 [decon0-vsync]
 3202 root      0:00 [decon0-fsync]
 3203 root      0:00 [decon_doze_susp]
 3204 root      0:00 [decon_doze_wake]
 3205 root      0:00 [decon_hiber]
 3207 root      0:00 [decon0]
 3210 root      0:00 [decon2-vsync]
 3212 root      0:00 [decon2]
 3251 root      0:00 [usb_notify]
 3256 root      0:00 [irq/463-flip_co]
 3259 root      0:00 [irq/464-certify]
 3267 root      0:00 [battery]
 3294 root      0:00 [blkdev_flush_wq]
 3321 root      0:00 [kworker/0:2H]
 3353 root      0:00 [dhd_rx_pktpool_]
 3354 root      0:00 [dhd_watchdog_th]
 3355 root      0:00 [dhd_rpm_state_t]
 3356 root      0:00 [dhd_logtrace_th]
 3404 root      0:00 [kworker/u16:1]
 3510 root      0:00 [kworker/u16:0]
 3578 root      0:00 [kworker/0:1]
 3613 root      0:00 [kworker/0:0]
 3689 root      0:00 ps -A
