PID   USER     TIME  COMMAND
    1 root      0:01 bash /init
  190 root      0:00 [irq/366-arm-smm]
  191 root      0:00 [hwrng]
  193 root      0:00 [diag_real_time_]
  194 root      0:00 [diag_wq]
  196 root      0:00 [DIAG_USB_diag]
  197 root      0:00 [diag_cntl_wq]
  198 root      0:00 [diag_dci_wq]
  199 root      0:00 [MODEM_CNTL]
  200 root      0:00 [MODEM_DATA]
  201 root      0:00 [MODEM_CMD]
  202 root      0:00 [MODEM_DCI]
  203 root      0:00 [MODEM_DCI_CMD]
  204 root      0:00 [LPASS_CNTL]
  205 root      0:00 [LPASS_DATA]
  206 root      0:00 [LPASS_CMD]
  207 root      0:00 [LPASS_DCI]
  208 root      0:00 [LPASS_DCI_CMD]
  209 root      0:00 [WCNSS_CNTL]
  210 root      0:00 [WCNSS_DATA]
  211 root      0:00 [WCNSS_CMD]
  212 root      0:00 [WCNSS_DCI]
  213 root      0:00 [WCNSS_DCI_CMD]
  214 root      0:00 [SENSORS_CNTL]
  215 root      0:00 [SENSORS_DATA]
  216 root      0:00 [SENSORS_CMD]
  217 root      0:00 [SENSORS_DCI]
  218 root      0:00 [SENSORS_DCI_CMD]
  219 root      0:00 [DIAG_CTRL]
  220 root      0:00 [DIAG_DATA]
  221 root      0:00 [DIAG_CMD]
  222 root      0:00 [DIAG_DCI_DATA]
  223 root      0:00 [DIAG_DCI_CMD]
  224 root      0:00 [CDSP_CNTL]
  225 root      0:00 [CDSP_DATA]
  226 root      0:00 [CDSP_CMD]
  227 root      0:00 [CDSP_DCI]
  228 root      0:00 [CDSP_DCI_CMD]
  229 root      0:00 [NPU_CNTL]
  230 root      0:00 [NPU_DATA]
  231 root      0:00 [NPU_CMD]
  232 root      0:00 [NPU_DCI]
  233 root      0:00 [NPU_DCI_CMD]
  234 root      0:00 [DIAG_RPMSG_DIAG]
  235 root      0:00 [DIAG_RPMSG_DIAG]
  236 root      0:00 [DIAG_RPMSG_DIAG]
  237 root      0:00 [DIAG_RPMSG_DIAG]
  238 root      0:00 [DIAG_RPMSG_DIAG]
  239 root      0:00 [kworker/u16:2]
  240 root      0:00 [dsi_resume_wq]
  241 root      0:00 [kworker/u16:3]
  242 root      0:00 [kgsl-workqueue]
  243 root      0:00 [kgsl-mementry]
  244 root      0:00 [kworker/u16:4]
  245 root      0:00 [kworker/u16:5]
  246 root      0:00 [kgsl_worker_thr]
  248 root      0:00 [irq/462-arm-smm]
  249 root      0:00 [irq/463-arm-smm]
  251 root      0:00 [irq/464-arm-smm]
  252 root      0:00 [kgsl-events]
  253 root      0:00 [kgsl_devfreq_wq]
  254 root      0:00 [qseecom-unreg-l]
  255 root      0:00 [qseecom-unload-]
  256 root      0:00 [irq/545-qpnp_lc]
  257 root      0:00 [irq/549-wled_ov]
  258 root      0:00 [irq/551-wled_fl]
  259 root      0:00 [irq/550-wled_pr]
  260 root      0:00 [irq/367-arm-smm]
  261 root      0:00 [irq/368-arm-smm]
  262 root      0:00 [irq/369-arm-smm]
  263 root      0:00 [qcrypto_seq_res]
  264 root      0:00 [irq/370-arm-smm]
  285 root      0:00 [scsi_eh_0]
  286 root      0:00 [scsi_tmf_0]
  287 root      0:00 [ufs_pm_qos_0]
  288 root      0:00 [ufs_clk_gating_]
  289 root      0:00 [ice-set-key]
  290 root      0:00 [irq/371-arm-smm]
  291 root      0:00 [spi0]
  301 root      0:00 [k_ipa_usb]
  304 root      0:00 [irq/527-hap_pla]
  305 root      0:00 [irq/526-hap_sc_]
  306 root      0:00 [irq/372-arm-smm]
  308 root      0:00 [fts_wq]
  310 root      0:00 [irq/241-fts_ts]
  311 root      0:00 [focal_suspend_r]
  312 root      0:00 [focal_read_gest]
  313 root      0:00 [irq/373-arm-smm]
  314 root      0:00 [npu_wq]
  315 root      0:00 [msm_vidc_worker]
  316 root      0:00 [pm_workerq_venu]
  317 root      0:00 [irq/374-arm-smm]
  318 root      0:00 [irq/375-arm-smm]
  319 root      0:00 [irq/376-arm-smm]
  320 root      0:00 [irq/377-arm-smm]
  321 root      0:00 [cam-cpas]
  322 root      0:00 [qcom,cam_virtua]
  323 root      0:00 [irq/378-arm-smm]
  324 root      0:00 [qcom,cam170-cpa]
  325 root      0:00 [irq/379-arm-smm]
  326 root      0:00 [cam_cci_wq]
  327 root      0:00 [cam_cci_wq]
  328 root      0:00 [cam_cci_wq]
  329 root      0:00 [cam_cci_wq]
  330 root      0:00 [irq/380-arm-smm]
  331 root      0:00 [irq/381-arm-smm]
  332 root      0:00 [irq/382-arm-smm]
  333 root      0:00 [irq/383-arm-smm]
  334 root      0:00 [irq/556-soc-upd]
  335 root      0:00 [irq/557-soc-rea]
  336 root      0:00 [irq/558-bsoc-de]
  337 root      0:00 [irq/559-msoc-de]
  338 root      0:00 [irq/560-msoc-lo]
  339 root      0:00 [irq/561-msoc-em]
  340 root      0:00 [irq/562-msoc-hi]
  341 root      0:00 [irq/563-msoc-fu]
  342 root      0:00 [irq/564-vbatt-l]
  343 root      0:00 [irq/565-vbatt-p]
  344 root      0:00 [irq/566-esr-del]
  345 root      0:00 [irq/567-batt-mi]
  346 root      0:00 [irq/568-batt-id]
  347 root      0:00 [irq/569-batt-te]
  348 root      0:00 [irq/570-batt-te]
  349 root      0:00 [irq/571-batt-te]
  350 root      0:00 [irq/572-ima-rdy]
  351 root      0:00 [irq/573-ima-xcp]
  352 root      0:00 [irq/574-dma-xcp]
  353 root      0:00 [irq/575-dma-gra]
  354 root      0:00 [irq/576-mem-att]
  355 root      0:00 [irq/503-ptrain-]
  357 root      0:00 [irq/470-limits_]
  358 root      0:00 [kworker/0:1H]
  359 root      0:00 [irq/471-limits_]
  360 root      0:00 [kworker/4:1H]
  361 root      0:00 [irq/523-bcl-lvl]
  362 root      0:00 [irq/524-bcl-lvl]
  363 root      0:00 [irq/525-bcl-lvl]
  364 root      0:00 [irq/541-bcl-lvl]
  365 root      0:00 [irq/542-bcl-lvl]
  366 root      0:00 [irq/543-bcl-lvl]
  367 root      0:00 [dm_bufio_cache]
  368 root      0:00 [mmc_clk_gate/mm]
  369 root      0:00 [irq/51-8804000.]
  370 root      0:00 [irq/50-mmc0]
  371 root      0:00 [irq/213-8804000]
  373 root      0:00 [irq/499-vendor:]
  374 root      0:00 [ALSPS_FRGB_wq]
  375 root      0:00 [ALSPS_FRGB_dela]
  376 root      0:00 [irq/235-ALSPS_S]
  377 root      0:00 [MSP430FR2311_wq]
  378 root      0:00 [irq/384-arm-smm]
  379 root      0:00 [uaudio_svc]
  380 root      0:00 [apr_driver]
  381 root      0:00 [wdsp_glink_wq]
  382 root      0:00 [mmcqd/0]
  383 root      0:00 [ipv6_addrconf]
  384 root      0:00 [dsi_resume_wq]
  385 root      0:00 [irq/361-arm-smm]
  386 root      0:00 [irq/385-arm-smm]
  387 root      0:00 [crtc_commit:127]
  388 root      0:00 [crtc_event:127]
  389 root      0:00 [crtc_commit:181]
  390 root      0:00 [crtc_event:181]
  391 root      0:00 [pp_event]
  398 root      0:00 [irq/456-pwr_eve]
  399 root      0:00 [irq/455-dp_hs_p]
  400 root      0:00 [irq/457-dm_hs_p]
  401 root      0:00 [irq/386-arm-smm]
  404 root      0:00 [rot_commitq_0_0]
  405 root      0:00 [rot_commitq_0_1]
  406 root      0:00 [rot_doneq_0_0]
  407 root      0:00 [rot_doneq_0_1]
  408 root      0:00 [rot_fenceq_0_0]
  409 root      0:00 [rot_fenceq_0_1]
  410 root      0:00 [rot_fenceq_0_2]
  411 root      0:00 [rot_fenceq_0_3]
  412 root      0:00 [rot_fenceq_0_4]
  413 root      0:00 [rot_fenceq_0_5]
  414 root      0:00 [rot_fenceq_0_6]
  415 root      0:00 [rot_fenceq_0_7]
  416 root      0:00 [rot_fenceq_0_8]
  417 root      0:00 [rot_fenceq_0_9]
  418 root      0:00 [rot_fenceq_0_10]
  419 root      0:00 [rot_fenceq_0_11]
  420 root      0:00 [rot_fenceq_0_12]
  421 root      0:00 [rot_fenceq_0_13]
  422 root      0:00 [rot_fenceq_0_14]
  423 root      0:00 [rot_fenceq_0_15]
  424 root      0:00 [irq/579-chgr-er]
  426 root      0:00 [irq/580-chg-sta]
  427 root      0:00 [irq/586-otg-fai]
  428 root      0:00 [irq/589-high-du]
  429 root      0:00 [irq/590-input-c]
  430 root      0:00 [irq/592-switche]
  431 root      0:00 [irq/593-bat-tem]
  432 root      0:00 [irq/594-bat-ov]
  433 root      0:00 [irq/595-bat-low]
  434 root      0:00 [irq/596-bat-the]
  435 root      0:00 [irq/597-bat-ter]
  436 root      0:00 [irq/600-usbin-c]
  437 root      0:00 [irq/601-usbin-v]
  438 root      0:00 [irq/602-usbin-u]
  439 root      0:00 [irq/603-usbin-o]
  440 root      0:00 [irq/604-usbin-p]
  441 root      0:00 [irq/606-usbin-s]
  442 root      0:00 [irq/607-usbin-i]
  443 root      0:00 [irq/609-dcin-uv]
  444 root      0:00 [irq/610-dcin-ov]
  445 root      0:00 [irq/611-dcin-pl]
  446 root      0:00 [irq/613-dcin-po]
  447 root      0:00 [irq/614-dcin-en]
  448 root      0:00 [irq/615-typec-o]
  449 root      0:00 [irq/617-typec-c]
  450 root      0:00 [irq/618-typec-v]
  451 root      0:00 [irq/620-typec-a]
  452 root      0:00 [irq/621-typec-l]
  453 root      0:00 [irq/623-wdog-sn]
  454 root      0:00 [irq/624-wdog-ba]
  455 root      0:00 [irq/626-aicl-do]
  456 root      0:00 [irq/627-smb-en]
  457 root      0:00 [irq/628-temp-ch]
  458 root      0:00 [irq/491-qcom,te]
  461 root      0:00 [irq/528-qcom,te]
  462 root      0:00 [irq/501-thr-int]
  463 root      0:00 [irq/514-thr-int]
  464 root      0:00 [irq/544-thr-int]
  471 root      0:00 [irq/515-sig-tx]
  472 root      0:00 [irq/516-sig-rx]
  473 root      0:00 [irq/452-pwr_eve]
  474 root      0:00 [irq/451-dp_hs_p]
  475 root      0:00 [irq/454-dm_hs_p]
  476 root      0:00 [irq/453-ss_phy_]
  477 root      0:00 [irq/387-arm-smm]
  478 root      0:00 [usb_bam_wq]
  479 root      0:00 [kworker/u17:1]
  480 root      0:00 [rq_stats]
  481 root      0:00 [irq/388-arm-smm]
  482 root      0:00 [irq/389-arm-smm]
  483 root      0:00 [irq/390-arm-smm]
  484 root      0:00 [irq/391-arm-smm]
  485 root      0:00 [irq/392-arm-smm]
  486 root      0:00 [irq/393-arm-smm]
  487 root      0:00 [irq/394-arm-smm]
  488 root      0:00 [irq/395-arm-smm]
  489 root      0:00 [irq/396-arm-smm]
  490 root      0:00 [irq/397-arm-smm]
  491 root      0:00 [irq/398-arm-smm]
  492 root      0:00 [irq/399-arm-smm]
  493 root      0:00 [irq/400-arm-smm]
  494 root      0:00 [irq/401-arm-smm]
  495 root      0:00 [irq/402-arm-smm]
  496 root      0:00 [sb-1]
  497 root      0:00 [ngd_rx_thread1]
  498 root      0:00 [ngd_notify_sl1]
  499 root      0:00 [sb-3]
  500 root      0:00 [ngd_rx_thread3]
  501 root      0:00 [ngd_notify_sl3]
  502 root      0:00 [irq/231-vl53l1_]
  503 root      0:00 [irq/662-icm]
  504 root      0:00 [icm_data_work]
  505 root      0:00 [sns_gyro]
  506 root      0:00 [sns_accel]
  507 root      0:00 [irq/548-qpnp_fl]
  508 root      0:00 [irq/547-qpnp_fl]
  509 root      0:00 [irq/546-qpnp_fl]
  510 root      0:00 [devfreq_boostd/]
  518 root      0:00 [kworker/1:1]
  519 root      0:00 [kworker/2:1]
  520 root      0:00 [kworker/4:1]
  521 root      0:00 [kworker/3:1]
  522 root      0:00 [kworker/5:1]
  523 root      0:00 [kworker/6:1]
  524 root      0:00 [kworker/7:1]
  579 root      0:00 [kworker/u16:8]
  595 root      0:00 [kworker/u16:7]
  652 root      0:00 [kworker/u16:9]
  659 root      0:00 [kworker/0:2]
  705 root      0:00 [kworker/0:0]
  709 root      0:00 ps -A
