PID   USER     TIME  COMMAND
    1 root      0:01 bash /init
   74 root      0:00 [kworker/0:1]
   75 root      0:00 [kworker/u17:0]
   76 root      0:00 [ipa_usb_wq]
   78 root      0:00 [msm_watchdog]
   79 root      0:00 [smem_native_sps]
   80 root      0:00 [spss_mailbox_gl]
   81 root      0:00 [qmp_aop]
   82 root      0:00 [smem_native_mps]
   83 root      0:00 [mpss_smem_glink]
   84 root      0:00 [smem_native_lpa]
   85 root      0:00 [lpass_smem_glin]
   86 root      0:00 [smem_native_dsp]
   87 root      0:00 [dsps_smem_glink]
   88 root      0:00 [smem_native_cds]
   89 root      0:00 [cdsp_smem_glink]
   90 root      0:00 [oom_reaper]
   91 root      0:00 [writeback]
   92 root      0:00 [kcompactd0]
   93 root      0:00 [crypto]
   94 root      0:00 [bioset]
   95 root      0:00 [kblockd]
   96 root      0:00 [irq/159-arm-smm]
   97 root      0:00 [irq/160-arm-smm]
   98 root      0:00 [irq/169-arm-smm]
   99 root      0:00 [irq/124-tsens-u]
  100 root      0:00 [irq/125-tsens-c]
  101 root      0:00 [irq/126-tsens-u]
  102 root      0:00 [irq/127-tsens-c]
  103 root      0:00 [system]
  104 root      0:00 [ipa_power_mgmt]
  105 root      0:00 [transport_power]
  106 root      0:00 [ipa_rm_wq]
  107 root      0:00 [devfreq_wq]
  108 root      0:00 [governor_msm_ad]
  109 root      0:00 [cfg80211]
  110 root      0:00 [irq/502-ibb-sc-]
  111 root      0:00 [irq/503-lab-vre]
  112 root      0:00 [irq/504-lab-sc-]
  114 root      0:00 [irq/70-qpnp_wle]
  115 root      0:00 [irq/71-qpnp_wle]
  140 root      0:00 [kswapd0]
  141 root      0:00 [vmstat]
  142 root      0:00 [ecryptfs-kthrea]
  143 root      0:00 [cifsiod]
  144 root      0:00 [cifsoplockd]
  177 root      0:00 [irq/173-arm-smm]
  178 root      0:00 [irq/174-arm-smm]
  179 root      0:00 [irq/90-eud_irq]
  180 root      0:00 [glink_ssr_wq]
  181 root      0:00 [glink_lbsrv]
  182 root      0:00 [spi_wdsp]
  183 root      0:00 [wdsp_spi_glink_]
  184 root      0:00 [glink_xprt_wq]
  185 root      0:00 [IPCRTR_mpss_sme]
  186 root      0:00 [IPCRTR_lpass_sm]
  187 root      0:00 [IPCRTR_dsps_sme]
  188 root      0:00 [IPCRTR_cdsp_sme]
  189 root      0:00 [glink_pkt_wq]
  190 root      0:00 [irq/175-arm-smm]
  191 root      0:00 [qmi_svc_event_w]
  192 root      0:00 [msm_ipc_router]
  193 root      0:00 [servloc_wq]
  194 root      0:00 [mem_share_svc]
  196 root      0:00 [irq/176-arm-smm]
  197 root      0:00 [hwrng]
  199 root      0:00 [qmi_hndl0000000]
  200 root      0:00 [diag_real_time_]
  201 root      0:00 [diag_wq]
  203 root      0:00 [DIAG_USB_diag]
  204 root      0:00 [diag_cntl_wq]
  205 root      0:00 [diag_dci_wq]
  206 root      0:00 [MODEM_CNTL]
  207 root      0:00 [MODEM_DATA]
  208 root      0:00 [MODEM_CMD]
  209 root      0:00 [MODEM_DCI]
  210 root      0:00 [MODEM_DCI_CMD]
  211 root      0:00 [LPASS_CNTL]
  212 root      0:00 [LPASS_DATA]
  213 root      0:00 [LPASS_CMD]
  214 root      0:00 [LPASS_DCI]
  215 root      0:00 [LPASS_DCI_CMD]
  216 root      0:00 [WCNSS_CNTL]
  217 root      0:00 [WCNSS_DATA]
  218 root      0:00 [WCNSS_CMD]
  219 root      0:00 [WCNSS_DCI]
  220 root      0:00 [WCNSS_DCI_CMD]
  221 root      0:00 [SENSORS_CNTL]
  222 root      0:00 [SENSORS_DATA]
  223 root      0:00 [SENSORS_CMD]
  224 root      0:00 [SENSORS_DCI]
  225 root      0:00 [SENSORS_DCI_CMD]
  226 root      0:00 [DIAG_CTRL]
  227 root      0:00 [DIAG_DATA]
  228 root      0:00 [DIAG_CMD]
  229 root      0:00 [DIAG_DCI_DATA]
  230 root      0:00 [DIAG_DCI_CMD]
  231 root      0:00 [CDSP_CNTL]
  232 root      0:00 [CDSP_DATA]
  233 root      0:00 [CDSP_CMD]
  234 root      0:00 [CDSP_DCI]
  235 root      0:00 [CDSP_DCI_CMD]
  236 root      0:00 [DIAG_CNTL_SOCKE]
  237 root      0:00 [DIAG_GLINK_DIAG]
  238 root      0:00 [DIAG_GLINK_DIAG]
  239 root      0:00 [DIAG_GLINK_DIAG]
  240 root      0:00 [DIAG_GLINK_DIAG]
  241 root      0:00 [DIAG_GLINK_DIAG]
  242 root      0:00 [irq/170-arm-smm]
  243 root      0:00 [irq/177-arm-smm]
  244 root      0:00 [irq/308-esd_err]
  245 root      0:00 [crtc_commit:112]
  246 root      0:00 [crtc_event:112]
  247 root      0:00 [crtc_commit:165]
  248 root      0:00 [crtc_event:165]
  249 root      0:00 [pp_event]
  250 root      0:00 [kgsl-workqueue]
  251 root      0:00 [kgsl-mementry]
  252 root      0:00 [kgsl_worker_thr]
  253 root      0:00 [irq/161-arm-smm]
  254 root      0:00 [irq/162-arm-smm]
  255 root      0:00 [irq/163-arm-smm]
  256 root      0:00 [kgsl-events]
  257 root      0:00 [kgsl_devfreq_wq]
  258 root      0:00 [bioset]
  259 root      0:00 [bioset]
  260 root      0:00 [bioset]
  261 root      0:00 [bioset]
  262 root      0:00 [bioset]
  263 root      0:00 [bioset]
  264 root      0:00 [bioset]
  265 root      0:00 [bioset]
  266 root      0:00 [bioset]
  267 root      0:00 [bioset]
  268 root      0:00 [bioset]
  269 root      0:00 [bioset]
  270 root      0:00 [bioset]
  271 root      0:00 [bioset]
  272 root      0:00 [bioset]
  273 root      0:00 [bioset]
  274 root      0:00 [bioset]
  275 root      0:00 [bioset]
  276 root      0:00 [bioset]
  277 root      0:00 [bioset]
  278 root      0:00 [bioset]
  279 root      0:00 [bioset]
  280 root      0:00 [bioset]
  281 root      0:00 [bioset]
  282 root      0:00 [bioset]
  283 root      0:00 [bioset]
  284 root      0:00 [bioset]
  285 root      0:00 [bioset]
  286 root      0:00 [bioset]
  287 root      0:00 [bioset]
  288 root      0:00 [bioset]
  289 root      0:00 [bioset]
  290 root      0:00 [bioset]
  291 root      0:00 [qseecom-unreg-l]
  292 root      0:00 [qseecom-unload-]
  293 root      0:00 [memory_wq]
  294 root      0:00 [irq/178-arm-smm]
  295 root      0:00 [irq/179-arm-smm]
  296 root      0:00 [irq/180-arm-smm]
  297 root      0:00 [qcrypto_seq_res]
  298 root      0:00 [irq/181-arm-smm]
  319 root      0:00 [scsi_eh_0]
  320 root      0:00 [scsi_tmf_0]
  321 root      0:00 [ufs_pm_qos_0]
  322 root      0:00 [ufs_clk_gating_]
  323 root      0:00 [ice-set-key]
  324 root      0:00 [irq/182-arm-smm]
  325 root      0:00 [spi0]
  326 root      0:00 [bond0]
  327 root      0:00 [sharedmem_qmi_w]
  332 root      0:00 [qmi_hndl0000000]
  333 root      0:00 [uether]
  335 root      0:00 [k_ipa_usb]
  338 root      0:00 [irq/25-i2c_pmic]
  339 root      0:00 [bioset]
  340 root      0:00 [bioset]
  341 root      0:00 [bioset]
  342 root      0:00 [bioset]
  343 root      0:00 [bioset]
  344 root      0:00 [bioset]
  345 root      0:00 [bioset]
  346 root      0:00 [bioset]
  347 root      0:00 [bioset]
  349 root      0:00 [kworker/u16:4]
  350 root      0:00 [irq/381-synapti]
  351 root      0:00 [dsx_rebuild_wor]
  352 root      0:00 [dsx_exp_workque]
  353 root      0:00 [msm_vidc_worker]
  354 root      0:00 [pm_workerq_venu]
  355 root      0:00 [irq/183-arm-smm]
  356 root      0:00 [irq/184-arm-smm]
  357 root      0:00 [irq/185-arm-smm]
  358 root      0:00 [irq/186-arm-smm]
  359 root      0:00 [rot_commitq_0_0]
  360 root      0:00 [rot_commitq_0_1]
  361 root      0:00 [rot_doneq_0_0]
  362 root      0:00 [rot_doneq_0_1]
  363 root      0:00 [rot_fenceq_0_0]
  364 root      0:00 [rot_fenceq_0_1]
  365 root      0:00 [rot_fenceq_0_2]
  366 root      0:00 [rot_fenceq_0_3]
  367 root      0:00 [rot_fenceq_0_4]
  368 root      0:00 [rot_fenceq_0_5]
  369 root      0:00 [rot_fenceq_0_6]
  370 root      0:00 [rot_fenceq_0_7]
  371 root      0:00 [rot_fenceq_0_8]
  372 root      0:00 [rot_fenceq_0_9]
  373 root      0:00 [rot_fenceq_0_10]
  374 root      0:00 [rot_fenceq_0_11]
  375 root      0:00 [rot_fenceq_0_12]
  376 root      0:00 [rot_fenceq_0_13]
  377 root      0:00 [rot_fenceq_0_14]
  378 root      0:00 [rot_fenceq_0_15]
  379 root      0:00 [cam-cpas]
  380 root      0:00 [qcom,cam_virtua]
  381 root      0:00 [irq/187-arm-smm]
  382 root      0:00 [qcom,cam170-cpa]
  383 root      0:00 [fwu_workqueue]
  384 root      0:00 [irq/188-arm-smm]
  385 root      0:00 [cam_cci_wq]
  386 root      0:00 [cam_cci_wq]
  387 root      0:00 [irq/189-arm-smm]
  388 root      0:00 [irq/190-arm-smm]
  389 root      0:00 [irq/191-arm-smm]
  390 root      0:00 [irq/192-arm-smm]
  391 root      0:00 [irq/674-chg-err]
  392 root      0:00 [irq/675-chg-sta]
  393 root      0:00 [irq/679-otg-fai]
  394 root      0:00 [irq/680-otg-ove]
  395 root      0:00 [irq/681-otg-oc-]
  396 root      0:00 [irq/682-testmod]
  397 root      0:00 [irq/683-bat-tem]
  398 root      0:00 [irq/684-bat-ocp]
  399 root      0:00 [irq/685-bat-ov]
  400 root      0:00 [irq/686-bat-low]
  402 root      0:00 [irq/687-bat-the]
  403 root      0:00 [irq/688-bat-ter]
  404 root      0:00 [irq/689-usbin-c]
  405 root      0:00 [irq/690-usbin-l]
  406 root      0:00 [irq/691-usbin-u]
  407 root      0:00 [irq/692-usbin-o]
  409 root      0:00 [irq/693-usbin-p]
  410 root      0:00 [irq/694-usbin-s]
  411 root      0:00 [irq/695-usbin-i]
  412 root      0:00 [irq/696-type-c-]
  413 root      0:00 [irq/697-dcin-co]
  414 root      0:00 [irq/698-dcin-lt]
  416 root      0:00 [irq/699-dcin-uv]
  417 root      0:00 [irq/700-dcin-ov]
  418 root      0:00 [irq/701-dcin-pl]
  419 root      0:00 [irq/702-div2-en]
  420 root      0:00 [irq/703-dcin-ic]
  421 root      0:00 [irq/705-wdog-ba]
  423 root      0:00 [irq/706-aicl-fa]
  424 root      0:00 [irq/707-aicl-do]
  425 root      0:00 [irq/708-high-du]
  426 root      0:00 [irq/709-input-c]
  427 root      0:00 [irq/710-tempera]
  428 root      0:00 [irq/711-switche]
  429 root      0:00 [irq/33-ptrain-d]
  431 root      0:00 [irq/65-bcl-high]
  432 root      0:00 [irq/67-bcl-low-]
  433 root      0:00 [irq/505-limits_]
  434 root      0:00 [irq/506-limits_]
  435 root      0:00 [kworker/4:1]
  436 root      0:00 [kworker/5:1]
  437 root      0:00 [kworker/6:1]
  438 root      0:00 [kworker/7:1]
  439 root      0:00 [qmi_tmd_wq]
  440 root      0:00 [dm_bufio_cache]
  441 root      0:00 [irq/76-haptics_]
  442 root      0:00 [mmc_clk_gate/mm]
  443 root      0:00 [irq/75-haptics_]
  444 root      0:00 [irq/82-8804000.]
  445 root      0:00 [irq/81-mmc0]
  446 root      0:00 [irq/382-8804000]
  447 root      0:00 [irq/51-vendor:e]
  448 root      0:00 [irq/193-arm-smm]
  449 root      0:00 [uaudio_svc]
  450 root      0:00 [qmi_hndl0000000]
  451 root      0:00 [kworker/u17:1]
  452 root      0:00 [kworker/1:1]
  453 root      0:00 [kworker/2:1]
  454 root      0:00 [kworker/3:1]
  455 root      0:00 [apr_driver]
  456 root      0:00 [ipv6_addrconf]
  457 root      0:00 [irq/842-adsp]
  458 root      0:00 [sysmon_wq]
  459 root      0:00 [irq/874-slpi]
  460 root      0:00 [irq/906-cdsp]
  461 root      0:00 [irq/810-modem]
  468 root      0:00 [irq/34-sig-tx]
  469 root      0:00 [irq/35-sig-rx]
  470 root      0:00 [irq/1002-soc-up]
  471 root      0:00 [irq/1003-soc-re]
  472 root      0:00 [irq/1004-bsoc-d]
  473 root      0:00 [irq/1005-msoc-d]
  474 root      0:00 [irq/1006-msoc-l]
  475 root      0:00 [irq/1007-msoc-e]
  476 root      0:00 [irq/1008-msoc-h]
  477 root      0:00 [irq/1009-msoc-f]
  478 root      0:00 [irq/1010-vbatt-]
  479 root      0:00 [irq/1011-vbatt-]
  480 root      0:00 [irq/1012-esr-de]
  481 root      0:00 [irq/1013-batt-m]
  482 root      0:00 [irq/1014-batt-t]
  483 root      0:00 [irq/1015-ima-rd]
  484 root      0:00 [irq/1016-mem-xc]
  485 root      0:00 [irq/1017-dma-gr]
  486 root      0:00 [irq/32-qcom,tem]
  487 root      0:00 [kworker/0:1H]
  488 root      0:00 [irq/497-pwr_eve]
  489 root      0:00 [irq/496-dp_hs_p]
  490 root      0:00 [irq/499-dm_hs_p]
  491 root      0:00 [irq/498-ss_phy_]
  492 root      0:00 [irq/194-arm-smm]
  493 root      0:00 [usb_bam_wq]
  494 root      0:00 [core_ctl/0]
  495 root      0:00 [core_ctl/4]
  496 root      0:00 [rq_stats]
  497 root      0:00 [msm_perf:events]
  498 root      0:00 [irq/195-arm-smm]
  499 root      0:00 [irq/196-arm-smm]
  500 root      0:00 [irq/197-arm-smm]
  501 root      0:00 [irq/198-arm-smm]
  502 root      0:00 [irq/199-arm-smm]
  503 root      0:00 [irq/200-arm-smm]
  504 root      0:00 [irq/201-arm-smm]
  505 root      0:00 [irq/202-arm-smm]
  506 root      0:00 [irq/203-arm-smm]
  507 root      0:00 [irq/204-arm-smm]
  508 root      0:00 [irq/205-arm-smm]
  509 root      0:00 [sb-1]
  510 root      0:00 [ngd_rx_thread1]
  511 root      0:00 [ngd_notify_sl1]
  512 root      0:00 [sb-3]
  513 root      0:00 [ngd_rx_thread3]
  514 root      0:00 [ngd_notify_sl3]
  515 root      0:00 [irq/74-qpnp_fla]
  516 root      0:00 [irq/73-qpnp_fla]
  517 root      0:00 [irq/72-qpnp_fla]
  584 root      0:00 [kworker/1:0]
  603 root      0:00 [kworker/0:0]
  634 root      0:00 [kworker/0:2]
  668 root      0:00 ps -A
