PID   USER     TIME  COMMAND
    1 root      0:00 bash /init
  114 root      0:00 [iparepwq34]
  115 root      0:00 [ipa_rm_wq]
  116 root      0:00 [ipa_interrupt_w]
  117 root      0:00 [ipa_holb_wq]
  118 root      0:00 [irq/60-arm-smmu]
  119 root      0:00 [irq/57-arm-smmu]
  120 root      0:00 [irq/58-arm-smmu]
  161 root      0:00 [kswapd0:0]
  162 root      0:00 [ecryptfs-kthrea]
  199 root      0:00 [irq/225-wled_ov]
  200 root      0:00 [ad_calc_wq]
  201 root      0:00 [irq/105-arm-smm]
  202 root      0:00 [irq/106-arm-smm]
  203 root      0:00 [mdss_dsi_event]
  204 root      0:00 [mdss_dsi_dba]
  205 root      0:00 [irq/32-smp2p]
  206 root      0:00 [irq/33-smp2p]
  207 root      0:00 [irq/34-smp2p]
  208 root      0:00 [mem_share_svc]
  209 root      0:00 [irq/61-arm-smmu]
  210 root      0:00 [irq/211-qpnp_ha]
  211 root      0:00 [irq/210-qpnp_ha]
  212 root      0:00 [k_hsuart]
  213 root      0:00 [msm_serial_hs_0]
  214 root      0:00 [msm_serial_hs_0]
  215 root      0:00 [hwrng]
  217 root      0:00 [diag_real_time_]
  218 root      0:00 [diag_wq]
  219 root      0:00 [DIAG_USB_diag]
  220 root      0:00 [diag_cntl_wq]
  221 root      0:00 [diag_dci_wq]
  222 root      0:00 [MODEM_CNTL]
  223 root      0:00 [MODEM_DATA]
  224 root      0:00 [MODEM_CMD]
  225 root      0:00 [MODEM_DCI]
  226 root      0:00 [MODEM_DCI_CMD]
  227 root      0:00 [LPASS_CNTL]
  228 root      0:00 [LPASS_DATA]
  229 root      0:00 [LPASS_CMD]
  230 root      0:00 [LPASS_DCI]
  231 root      0:00 [LPASS_DCI_CMD]
  232 root      0:00 [WCNSS_CNTL]
  233 root      0:00 [WCNSS_DATA]
  234 root      0:00 [WCNSS_CMD]
  235 root      0:00 [WCNSS_DCI]
  236 root      0:00 [WCNSS_DCI_CMD]
  237 root      0:00 [SENSORS_CNTL]
  238 root      0:00 [SENSORS_DATA]
  239 root      0:00 [SENSORS_CMD]
  240 root      0:00 [SENSORS_DCI]
  241 root      0:00 [SENSORS_DCI_CMD]
  242 root      0:00 [DIAG_CTRL+DIAG_]
  243 root      0:00 [DIAG_DATA]
  244 root      0:00 [DIAG_CMD]
  245 root      0:00 [DIAG_DCI_DATA]
  246 root      0:00 [DIAG_DCI_CMD]
  247 root      0:00 [CDSP_CNTL+CDSP_]
  248 root      0:00 [CDSP_DATA]
  249 root      0:00 [CDSP_CMD]
  250 root      0:00 [CDSP_DCI]
  251 root      0:00 [CDSP_DCI_CMD]
  252 root      0:00 [NPU_CNTL+NPU_CN]
  253 root      0:00 [NPU_DATA]
  254 root      0:00 [NPU_CMD]
  255 root      0:00 [NPU_DCI]
  256 root      0:00 [NPU_DCI_CMD]
  257 root      0:00 [DIAG_RPMSG_DIAG]
  258 root      0:00 [DIAG_RPMSG_DIAG]
  259 root      0:00 [DIAG_RPMSG_DIAG]
  260 root      0:00 [DIAG_RPMSG_DIAG]
  261 root      0:00 [DIAG_RPMSG_DIAG]
  262 root      0:00 [DIAG_RPMSG_DIAG]
  263 root      0:00 [DIAG_RPMSG_DIAG]
  264 root      0:00 [DIAG_RPMSG_DIAG]
  265 root      0:00 [DIAG_RPMSG_DIAG]
  266 root      0:00 [DIAG_RPMSG_DIAG]
  267 root      0:00 [DIAG_RPMSG_APPS]
  268 root      0:00 [DIAG_RPMSG_APPS]
  269 root      0:00 [DIAG_RPMSG_DIAG]
  270 root      0:00 [DIAG_RPMSG_DIAG]
  271 root      0:00 [DIAG_RPMSG_DIAG]
  272 root      0:00 [DIAG_RPMSG_DIAG]
  273 root      0:00 [DIAG_RPMSG_DIAG]
  274 root      0:00 [DIAG_RPMSG_DIAG]
  275 root      0:00 [DIAG_RPMSG_DIAG]
  276 root      0:00 [DIAG_RPMSG_DIAG]
  277 root      0:00 [kgsl-workqueue]
  278 root      0:00 [kworker/u16:2+W]
  279 root      0:00 [kgsl-mementry]
  280 root      0:00 [kworker/u16:3+S]
  282 root      0:00 [kgsl_worker_thr]
  284 root      0:00 [irq/129-arm-smm]
  285 root      0:00 [irq/130-arm-smm]
  286 root      0:00 [kgsl-events]
  287 root      0:00 [kgsl_devfreq_wq]
  288 root      0:00 [qseecom-unreg-l]
  289 root      0:00 [qseecom-unload-]
  290 root      0:00 [qcrypto_seq_res]
  291 root      0:00 [spi7]
  292 root      0:00 [bond0]
  296 root      0:00 [k_ipa_usb]
  299 root      0:00 [irq/263-NVT-ts]
  300 root      0:00 [irq/264-soc:fpc]
  301 root      0:00 [irq/265-hall-sw]
  302 root      0:00 [kworker/0:1H]
  303 root      0:00 [msm_vidc_worker]
  304 root      0:00 [pm_workerq_venu]
  305 root      0:00 [irq/107-arm-smm]
  306 root      0:00 [irq/108-arm-smm]
  307 root      0:00 [irq/109-arm-smm]
  308 root      0:00 [irq/110-arm-smm]
  309 root      0:00 [irq/111-arm-smm]
  310 root      0:00 [irq/112-arm-smm]
  311 root      0:00 [irq/113-arm-smm]
  312 root      0:00 [irq/114-arm-smm]
  313 root      0:00 [msm_cci_wq]
  314 root      0:00 [msm_cci_wq]
  315 root      0:00 [msm_cpp_workque]
  317 root      0:00 [irq/266-chg-err]
  318 root      0:00 [irq/267-chg-sta]
  320 root      0:00 [irq/271-otg-fai]
  321 root      0:00 [kworker/u16:8-e]
  323 root      0:00 [irq/272-otg-ove]
  324 root      0:00 [irq/273-otg-oc-]
  325 root      0:00 [irq/274-testmod]
  326 root      0:00 [irq/275-bat-tem]
  327 root      0:00 [irq/276-bat-ocp]
  328 root      0:00 [irq/277-bat-ov]
  329 root      0:00 [irq/278-bat-low]
  330 root      0:00 [irq/279-bat-the]
  331 root      0:00 [irq/280-bat-ter]
  332 root      0:00 [irq/281-usbin-c]
  333 root      0:00 [irq/282-usbin-l]
  334 root      0:00 [irq/283-usbin-u]
  335 root      0:00 [irq/284-usbin-o]
  336 root      0:00 [irq/285-usbin-p]
  337 root      0:00 [irq/286-usbin-s]
  338 root      0:00 [irq/287-usbin-i]
  339 root      0:00 [irq/288-type-c-]
  340 root      0:00 [irq/289-dcin-co]
  341 root      0:00 [irq/290-dcin-lt]
  342 root      0:00 [irq/291-dcin-uv]
  343 root      0:00 [irq/292-dcin-ov]
  344 root      0:00 [irq/293-dcin-pl]
  345 root      0:00 [irq/294-div2-en]
  346 root      0:00 [irq/295-dcin-ic]
  347 root      0:00 [irq/297-wdog-ba]
  348 root      0:00 [irq/298-aicl-fa]
  349 root      0:00 [irq/299-aicl-do]
  350 root      0:00 [irq/300-high-du]
  351 root      0:00 [irq/301-input-c]
  352 root      0:00 [irq/302-tempera]
  353 root      0:00 [irq/303-switche]
  354 root      0:00 [irq/181-qcom,te]
  355 root      0:00 [irq/212-qcom,te]
  356 root      0:00 [irq/244-limits_]
  357 root      0:00 [irq/245-limits_]
  358 root      0:00 [irq/205-bcl-hig]
  359 root      0:00 [irq/207-bcl-low]
  360 root      0:00 [kworker/1:1H]
  361 root      0:00 [kworker/2:1H]
  362 root      0:00 [kworker/3:1H]
  363 root      0:00 [kworker/4:1H]
  364 root      0:00 [kworker/5:1H]
  365 root      0:00 [kworker/6:1H]
  366 root      0:00 [kworker/7:1H]
  367 root      0:00 [dm_bufio_cache]
  368 root      0:00 [kworker/u16:10-]
  369 root      0:00 [cds_recovery_wo]
  370 root      0:00 [memlat_wq]
  371 root      0:00 [irq/26-c0c4000.]
  372 root      0:00 [irq/25-mmc0]
  373 root      0:00 [irq/88-arm-smmu]
  374 root      0:00 [uaudio_svc]
  375 root      0:00 [apr_driver]
  378 root      0:00 [kworker/1:1-eve]
  379 root      0:00 [kworker/2:1-eve]
  380 root      0:00 [kworker/3:1-eve]
  381 root      0:00 [kworker/4:1-eve]
  382 root      0:00 [kworker/5:1-eve]
  383 root      0:00 [kworker/6:1-eve]
  384 root      0:00 [kworker/7:1-eve]
  386 root      0:00 [mmc_complete]
  387 root      0:00 [ipv6_addrconf]
  389 root      0:00 [kworker/0:6-eve]
  390 root      0:00 [sdhci_msm_pm_qo]
  394 root      0:00 [irq/197-sig-tx]
  395 root      0:00 [irq/198-sig-rx]
  396 root      0:00 [irq/28-c084000.]
  397 root      0:00 [irq/305-soc-upd]
  398 root      0:00 [irq/306-soc-rea]
  399 root      0:00 [irq/307-bsoc-de]
  400 root      0:00 [irq/308-msoc-de]
  401 root      0:00 [irq/309-msoc-lo]
  402 root      0:00 [irq/310-msoc-em]
  403 root      0:00 [irq/311-msoc-hi]
  404 root      0:00 [irq/312-msoc-fu]
  405 root      0:00 [irq/313-vbatt-p]
  406 root      0:00 [irq/314-vbatt-l]
  407 root      0:00 [irq/315-esr-del]
  408 root      0:00 [irq/316-batt-mi]
  409 root      0:00 [irq/317-batt-te]
  410 root      0:00 [irq/318-ima-rdy]
  411 root      0:00 [irq/319-mem-xcp]
  412 root      0:00 [irq/320-dma-gra]
  413 root      0:00 [irq/27-mmc1]
  416 root      0:00 [irq/204-thr-int]
  417 root      0:00 [mdss_dp_event]
  418 root      0:00 [mdss_dp_hpd]
  419 root      0:00 [irq/151-hs_phy_]
  420 root      0:00 [irq/153-pwr_eve]
  421 root      0:00 [irq/152-ss_phy_]
  422 root      0:00 [usb_bam_wq]
  423 root      0:00 [hdcp_1x_1]
  424 root      0:00 [hdcp_tz_lib]
  425 root      0:00 [dp_hdcp2p2]
  426 root      0:00 [core_ctl/0]
  427 root      0:00 [core_ctl/4]
  430 root      0:00 [rq_stats]
  431 root      0:00 [cdsprm-wq]
  432 root      0:00 [cdsprm-wq-delay]
  433 root      0:00 [irq/89-arm-smmu]
  434 root      0:00 [irq/90-arm-smmu]
  435 root      0:00 [irq/91-arm-smmu]
  436 root      0:00 [irq/92-arm-smmu]
  437 root      0:00 [irq/134-arm-smm]
  438 root      0:00 [irq/135-arm-smm]
  439 root      0:00 [irq/136-arm-smm]
  440 root      0:00 [irq/137-arm-smm]
  441 root      0:00 [irq/138-arm-smm]
  442 root      0:00 [irq/139-arm-smm]
  443 root      0:00 [irq/140-arm-smm]
  444 root      0:00 [irq/321-c084000]
  445 root      0:00 [irq/141-arm-smm]
  446 root      0:00 [irq/142-arm-smm]
  447 root      0:00 [sb-3]
  448 root      0:00 [ngd_rx_thread3]
  449 root      0:00 [ngd_notify_sl3]
  451 root      0:00 [irq/228-qpnp_fl]
  452 root      0:00 [irq/227-qpnp_fl]
  453 root      0:00 [irq/226-qpnp_fl]
  454 root      0:00 [clnt_req]
  455 root      0:00 [clnt_req]
  487 root      0:00 [kworker/0:0-eve]
  491 root      0:00 [kworker/u16:4-r]
  507 root      0:00 [kworker/0:1]
  554 root      0:00 ps -A
