PID   USER     TIME  COMMAND
    1 root      0:00 bash /init
   65 root      0:00 [perf]
   66 root      0:00 [smd_channel_clo]
   67 root      0:00 [dsps_smd_trans_]
   68 root      0:00 [lpass_smd_trans]
   69 root      0:00 [mpss_smd_trans_]
   70 root      0:00 [wcnss_smd_trans]
   71 root      0:00 [rpm_smd_trans_g]
   72 root      0:00 [ipa_usb_wq]
   73 root      0:00 [msm_watchdog]
   74 root      0:00 [smem_native_mps]
   75 root      0:00 [mpss_smem_glink]
   76 root      0:00 [smem_native_lpa]
   77 root      0:00 [lpass_smem_glin]
   78 root      0:00 [smem_native_cds]
   79 root      0:00 [cdsp_smem_glink]
   80 root      0:00 [smem_native_rpm]
   81 root      0:00 [rpm_smem_glink_]
   82 root      0:00 [kworker/0:1]
   83 root      0:00 [deferwq]
   84 root      0:00 [kworker/u16:1]
   85 root      0:00 [irq/96-cpr3]
   86 root      0:00 [mpm]
   87 root      0:01 [kworker/u16:2]
   88 root      0:00 [writeback]
   89 root      0:00 [kcompactd0]
   90 root      0:00 [crypto]
   91 root      0:00 [bioset]
   92 root      0:00 [kblockd]
   93 root      0:00 [md]
   94 root      0:00 [system]
   95 root      0:00 [irq/99-arm-smmu]
   96 root      0:00 [irq/100-arm-smm]
   97 root      0:00 [irq/99-arm-smmu]
   98 root      0:00 [irq/100-arm-smm]
   99 root      0:00 [irq/99-arm-smmu]
  100 root      0:00 [irq/100-arm-smm]
  101 root      0:00 [irq/99-arm-smmu]
  102 root      0:00 [irq/100-arm-smm]
  103 root      0:00 [irq/99-arm-smmu]
  104 root      0:00 [irq/100-arm-smm]
  105 root      0:00 [devfreq_wq]
  106 root      0:00 [governor_msm_ad]
  107 root      0:00 [cfg80211]
  108 root      0:00 [irq/29-qpnp_lcd]
  109 root      0:00 [irq/101-arm-smm]
  110 root      0:00 [ipa_power_mgmt]
  111 root      0:00 [sps_ipa_power_m]
  112 root      0:00 [kworker/u17:0]
  113 root      0:00 [ipawq15]
  114 root      0:00 [iparepwq15]
  115 root      0:00 [kworker/u17:1]
  116 root      0:00 [ipawq48]
  117 root      0:00 [iparepwq48]
  118 root      0:00 [ipawq14]
  119 root      0:00 [iparepwq14]
  120 root      0:00 [ipa_rm_wq]
  121 root      0:00 [ipa_interrupt_w]
  122 root      0:00 [ipa_holb_wq]
  123 root      0:00 [irq/102-arm-smm]
  124 root      0:00 [irq/33-bcl_vbat]
  125 root      0:00 [irq/32-bcl_ibat]
  152 root      0:00 [kswapd0]
  153 root      0:00 [vmstat]
  154 root      0:00 [fsnotify_mark]
  155 root      0:00 [ecryptfs-kthrea]
  156 root      0:00 [cifsiod]
  189 root      0:00 [ad_calc_wq]
  190 root      0:00 [mdss_dsi_event]
  191 root      0:00 [mdss_dsi_dba]
  192 root      0:00 [cwb_wq]
  193 root      0:00 [cwb_wq]
  194 root      0:00 [glink_ssr_wq]
  195 root      0:00 [glink_lbsrv]
  196 root      0:00 [glink_xprt_wq]
  197 root      0:00 [IPCRTR_mpss_sme]
  198 root      0:00 [IPCRTR_lpass_sm]
  199 root      0:00 [IPCRTR_cdsp_sme]
  200 root      0:00 [apr_driver]
  201 root      0:00 [glink_pkt_wq]
  202 root      0:00 [mem_share_svc]
  203 root      0:00 [kworker/0:2]
  204 root      0:00 [qmi_hndl0000000]
  205 root      0:00 [irq/64-qpnp_hap]
  206 root      0:00 [irq/63-qpnp_hap]
  207 root      0:00 [msm_ipc_router]
  208 root      0:00 [irq/103-arm-smm]
  209 root      0:00 [qmi_svc_event_w]
  210 root      0:00 [servloc_wq]
  211 root      0:00 [k_hsuart]
  212 root      0:00 [msm_serial_hs_0]
  213 root      0:00 [msm_serial_hs_0]
  214 root      0:00 [hwrng]
  216 root      0:00 [diag_real_time_]
  217 root      0:00 [diag_wq]
  218 root      0:00 [DIAG_USB_diag]
  219 root      0:00 [diag_cntl_wq]
  220 root      0:00 [diag_dci_wq]
  221 root      0:00 [DIAG_SMD_MODEM_]
  222 root      0:00 [DIAG_SMD_MODEM_]
  223 root      0:00 [DIAG_SMD_MODEM_]
  224 root      0:00 [DIAG_SMD_MODEM_]
  225 root      0:00 [DIAG_SMD_MODEM_]
  226 root      0:00 [DIAG_SMD_LPASS_]
  227 root      0:00 [DIAG_SMD_LPASS_]
  228 root      0:00 [DIAG_SMD_LPASS_]
  229 root      0:00 [DIAG_SMD_LPASS_]
  230 root      0:00 [DIAG_SMD_LPASS_]
  231 root      0:00 [DIAG_SMD_WCNSS_]
  232 root      0:00 [DIAG_SMD_WCNSS_]
  233 root      0:00 [DIAG_SMD_WCNSS_]
  234 root      0:00 [DIAG_SMD_WCNSS_]
  235 root      0:00 [DIAG_SMD_WCNSS_]
  236 root      0:00 [DIAG_SMD_SENSOR]
  237 root      0:00 [DIAG_SMD_SENSOR]
  238 root      0:00 [DIAG_SMD_SENSOR]
  239 root      0:00 [DIAG_SMD_SENSOR]
  240 root      0:00 [DIAG_SMD_SENSOR]
  241 root      0:00 [DIAG_SMD_DIAG_C]
  242 root      0:00 [DIAG_SMD_DIAG_D]
  243 root      0:00 [DIAG_SMD_DIAG_C]
  244 root      0:00 [DIAG_SMD_DIAG_D]
  245 root      0:00 [DIAG_SMD_DIAG_D]
  246 root      0:00 [DIAG_SMD_CDSP_C]
  247 root      0:00 [DIAG_SMD_CDSP_D]
  248 root      0:00 [DIAG_SMD_CDSP_C]
  249 root      0:00 [DIAG_SMD_CDSP_D]
  250 root      0:00 [DIAG_SMD_CDSP_D]
  251 root      0:00 [DIAG_SOCKMODEM_]
  252 root      0:00 [DIAG_SOCKMODEM_]
  253 root      0:00 [DIAG_SOCKMODEM_]
  254 root      0:00 [DIAG_SOCKMODEM_]
  255 root      0:00 [DIAG_SOCKMODEM_]
  256 root      0:00 [DIAG_SOCKLPASS_]
  257 root      0:00 [DIAG_SOCKLPASS_]
  258 root      0:00 [DIAG_SOCKLPASS_]
  259 root      0:00 [DIAG_SOCKLPASS_]
  260 root      0:00 [DIAG_SOCKLPASS_]
  261 root      0:00 [DIAG_SOCKWCNSS_]
  262 root      0:00 [DIAG_SOCKWCNSS_]
  263 root      0:00 [DIAG_SOCKWCNSS_]
  264 root      0:00 [DIAG_SOCKWCNSS_]
  265 root      0:00 [DIAG_SOCKWCNSS_]
  266 root      0:00 [DIAG_SOCKSENSOR]
  267 root      0:00 [DIAG_SOCKSENSOR]
  268 root      0:00 [DIAG_SOCKSENSOR]
  269 root      0:00 [DIAG_SOCKSENSOR]
  270 root      0:00 [DIAG_SOCKSENSOR]
  271 root      0:00 [DIAG_SOCKDIAG_C]
  272 root      0:00 [DIAG_SOCKDIAG_D]
  273 root      0:00 [DIAG_SOCKDIAG_C]
  274 root      0:00 [DIAG_SOCKDIAG_D]
  275 root      0:00 [DIAG_SOCKDIAG_D]
  276 root      0:00 [DIAG_SOCKCDSP_C]
  277 root      0:00 [DIAG_SOCKCDSP_D]
  278 root      0:00 [DIAG_SOCKCDSP_C]
  279 root      0:00 [DIAG_SOCKCDSP_D]
  280 root      0:00 [DIAG_SOCKCDSP_D]
  281 root      0:00 [DIAG_CNTL_SOCKE]
  282 root      0:00 [DIAG_GLINK_DIAG]
  283 root      0:00 [DIAG_GLINK_DIAG]
  284 root      0:00 [DIAG_GLINK_DIAG]
  285 root      0:00 [DIAG_GLINK_DIAG]
  286 root      0:00 [DIAG_GLINK_DIAG]
  287 root      0:00 [kgsl-workqueue]
  288 root      0:00 [kgsl-mementry]
  289 root      0:00 [kgsl_worker_thr]
  290 root      0:00 [kgsl-events]
  291 root      0:00 [kgsl_devfreq_wq]
  292 root      0:00 [bioset]
  293 root      0:00 [bioset]
  294 root      0:00 [bioset]
  295 root      0:00 [bioset]
  296 root      0:00 [bioset]
  297 root      0:00 [bioset]
  298 root      0:00 [bioset]
  299 root      0:00 [bioset]
  300 root      0:00 [bioset]
  301 root      0:00 [bioset]
  302 root      0:00 [bioset]
  303 root      0:00 [bioset]
  304 root      0:00 [bioset]
  305 root      0:00 [bioset]
  306 root      0:00 [bioset]
  307 root      0:00 [bioset]
  308 root      0:00 [bioset]
  309 root      0:00 [bioset]
  310 root      0:00 [bioset]
  311 root      0:00 [bioset]
  312 root      0:00 [bioset]
  313 root      0:00 [bioset]
  314 root      0:00 [bioset]
  315 root      0:00 [bioset]
  316 root      0:00 [bioset]
  317 root      0:00 [qseecom-unreg-l]
  318 root      0:00 [qseecom-unload-]
  319 root      0:00 [irq/274-ant-swi]
  320 root      0:00 [qcrypto_seq_res]
  341 root      0:00 [spi7]
  342 root      0:00 [bond0]
  343 root      0:00 [sharedmem_qmi_w]
  344 root      0:00 [k_sm_usb]
  345 root      0:00 [qmi_hndl0000000]
  349 root      0:00 [uether]
  352 root      0:00 [nvt_wq]
  353 root      0:00 [nvt_fwu_wq]
  354 root      0:00 [nvt_esd_check_w]
  355 root      0:00 [msm_cci_wq]
  356 root      0:00 [msm_cci_wq]
  357 root      0:00 [msm_cpp_workque]
  358 root      0:00 [msm_vidc_worker]
  359 root      0:00 [pm_workerq_venu]
  360 root      0:00 [irq/148-arm-smm]
  361 root      0:00 [irq/149-arm-smm]
  362 root      0:00 [irq/150-arm-smm]
  363 root      0:00 [irq/151-arm-smm]
  364 root      0:00 [rot_commitq_0_0]
  365 root      0:00 [rot_commitq_0_1]
  366 root      0:00 [rot_doneq_0_0]
  367 root      0:00 [rot_doneq_0_1]
  368 root      0:00 [therm_core:noti]
  370 root      0:00 [irq/467-chg-err]
  371 root      0:00 [irq/468-chg-sta]
  372 root      0:00 [irq/472-otg-fai]
  373 root      0:00 [irq/473-otg-ove]
  374 root      0:00 [irq/474-otg-oc-]
  375 root      0:00 [irq/475-testmod]
  376 root      0:00 [irq/476-bat-tem]
  377 root      0:00 [irq/477-bat-ocp]
  378 root      0:00 [irq/478-bat-ov]
  379 root      0:00 [kworker/0:4]
  380 root      0:00 [irq/479-bat-low]
  381 root      0:00 [irq/480-bat-the]
  382 root      0:00 [irq/481-bat-ter]
  383 root      0:00 [irq/482-usbin-c]
  384 root      0:00 [irq/483-usbin-l]
  385 root      0:00 [irq/484-usbin-u]
  386 root      0:00 [irq/485-usbin-o]
  387 root      0:00 [irq/486-usbin-p]
  388 root      0:00 [irq/487-usbin-s]
  390 root      0:00 [irq/488-usbin-i]
  391 root      0:00 [irq/489-type-c-]
  392 root      0:00 [irq/490-dcin-co]
  393 root      0:00 [irq/491-dcin-lt]
  394 root      0:00 [irq/492-dcin-uv]
  395 root      0:00 [irq/493-dcin-ov]
  396 root      0:00 [irq/494-dcin-pl]
  397 root      0:00 [irq/495-div2-en]
  398 root      0:00 [irq/496-dcin-ic]
  400 root      0:00 [irq/498-wdog-ba]
  401 root      0:00 [irq/499-aicl-fa]
  402 root      0:00 [irq/500-aicl-do]
  403 root      0:00 [irq/501-high-du]
  404 root      0:00 [irq/502-input-c]
  405 root      0:00 [irq/503-tempera]
  406 root      0:00 [irq/504-switche]
  407 root      0:00 [therm_core:noti]
  408 root      0:00 [therm_core:noti]
  409 root      0:00 [therm_core:noti]
  410 root      0:00 [therm_core:noti]
  411 root      0:00 [therm_core:noti]
  412 root      0:00 [therm_core:noti]
  413 root      0:00 [therm_core:noti]
  414 root      0:00 [therm_core:noti]
  415 root      0:00 [therm_core:noti]
  416 root      0:00 [therm_core:noti]
  417 root      0:00 [therm_core:noti]
  418 root      0:00 [therm_core:noti]
  419 root      0:00 [therm_core:noti]
  420 root      0:00 [therm_core:noti]
  421 root      0:00 [therm_core:noti]
  422 root      0:00 [therm_core:noti]
  423 root      0:00 [therm_core:noti]
  424 root      0:00 [therm_core:noti]
  425 root      0:00 [therm_core:noti]
  426 root      0:00 [therm_core:noti]
  427 root      0:00 [therm_core:noti]
  428 root      0:00 [therm_core:noti]
  429 root      0:00 [irq/47-tsens_in]
  430 root      0:00 [irq/48-tsens_cr]
  431 root      0:00 [therm_core:noti]
  432 root      0:00 [irq/335-limits_]
  433 root      0:00 [therm_core:noti]
  434 root      0:00 [irq/336-limits_]
  435 root      0:00 [dm_bufio_cache]
  436 root      0:00 [irq/67-c0c4000.]
  437 root      0:00 [irq/66-mmc0]
  438 root      0:00 [irq/34-qpnp_wle]
  440 root      0:00 [cds_recovery_wo]
  441 root      0:00 [wlan_logging_th]
  443 root      0:00 [bioset]
  444 root      0:00 [mmc-cmdqd/0]
  445 root      0:00 [bioset]
  446 root      0:00 [mmcqd/0rpmb]
  447 root      0:00 [irq/69-c084000.]
  448 root      0:00 [irq/68-mmc1]
  449 root      0:00 [irq/254-c084000]
  450 root      0:00 [irq/95-spdm_bw_]
  451 root      0:00 [binder]
  452 root      0:00 [irq/130-arm-smm]
  453 root      0:00 [uaudio_svc]
  454 root      0:00 [qmi_hndl0000000]
  455 root      0:00 [ipv6_addrconf]
  456 root      0:00 [irq/539-adsp]
  457 root      0:00 [sysmon_wq]
  458 root      0:00 [irq/571-cdsp]
  459 root      0:00 [irq/507-modem]
  460 root      0:00 [k_sm_usb]
  465 root      0:00 [irq/17-sig-tx]
  466 root      0:00 [irq/18-sig-rx]
  467 root      0:00 [therm_core:noti]
  468 root      0:00 [irq/699-soc-upd]
  469 root      0:00 [irq/700-soc-rea]
  470 root      0:00 [irq/701-bsoc-de]
  471 root      0:00 [irq/702-msoc-de]
  472 root      0:00 [irq/703-msoc-lo]
  473 root      0:00 [irq/704-msoc-em]
  474 root      0:00 [irq/705-msoc-hi]
  475 root      0:00 [irq/706-msoc-fu]
  476 root      0:00 [irq/707-vbatt-p]
  477 root      0:00 [irq/708-vbatt-l]
  478 root      0:00 [irq/709-esr-del]
  479 root      0:00 [irq/710-batt-mi]
  480 root      0:00 [irq/711-batt-te]
  481 root      0:00 [irq/712-ima-rdy]
  482 root      0:00 [irq/713-mem-xcp]
  483 root      0:00 [irq/714-dma-gra]
  484 root      0:00 [mdss_dp_event]
  485 root      0:00 [mdss_dp_hpd]
  486 root      0:00 [k_sm_usb]
  487 root      0:00 [irq/196-hs_phy_]
  488 root      0:00 [irq/197-ss_phy_]
  489 root      0:00 [irq/198-msm_dwc]
  490 root      0:00 [usb_bam_wq]
  491 root      0:00 [hdcp_1x_1]
  492 root      0:00 [hdcp_tz_lib]
  493 root      0:00 [dp_hdcp2p2]
  494 root      0:00 [cwb_wq]
  499 root      0:00 [rq_stats]
  500 root      0:00 [irq/131-arm-smm]
  501 root      0:00 [irq/132-arm-smm]
  502 root      0:00 [irq/133-arm-smm]
  503 root      0:00 [irq/134-arm-smm]
  504 root      0:00 [irq/179-arm-smm]
  505 root      0:00 [irq/180-arm-smm]
  506 root      0:00 [irq/181-arm-smm]
  507 root      0:00 [irq/182-arm-smm]
  508 root      0:00 [irq/183-arm-smm]
  509 root      0:00 [irq/184-arm-smm]
  510 root      0:00 [irq/185-arm-smm]
  511 root      0:00 [irq/186-arm-smm]
  512 root      0:00 [irq/187-arm-smm]
  513 root      0:00 [sb-3]
  514 root      0:00 [ngd_rx_thread3]
  515 root      0:00 [ngd_notify_sl3]
  516 root      0:00 [kworker/0:1H]
  517 root      0:00 [msm_thermal:hot]
  518 root      0:00 [msm_thermal:fre]
  519 root      0:00 [msm_thermal:the]
  520 root      0:00 [therm_core:noti]
  521 root      0:00 [therm_core:noti]
  522 root      0:00 [therm_core:noti]
  523 root      0:00 [irq/50-lmh-inte]
  524 root      0:00 [irq/36-qpnp_fla]
  526 root      0:00 [irq/28-qpnp_fla]
  527 root      0:00 [irq/35-qpnp_fla]
  528 root      0:00 [ipa_A7_svc]
  529 root      0:00 [qmi_hndl0000000]
  530 root      0:00 [clnt_req]
  531 root      0:00 [clnt_resp]
  532 root      0:00 [clnt_req]
  541 root      0:00 [kworker/1:1H]
  542 root      0:00 [kworker/2:1H]
  543 root      0:00 [kworker/3:1H]
  544 root      0:00 [kworker/4:1H]
  545 root      0:00 [kworker/5:1H]
  546 root      0:00 [kworker/6:1H]
  547 root      0:00 [kworker/7:1H]
  552 root      0:00 [kworker/1:1]
  559 root      0:00 [kworker/0:0]
  572 root      0:00 [kworker/u16:3]
  576 root      0:00 [kworker/4:1]
  584 root      0:00 [kworker/0:3]
  606 root      0:00 ps -A
